ÍNDICE MODELO,HIDDEN_LAYERS_STRUCTURE,r2Score,MSE,LEARNING_RATE_RBM,LEARNING_RATE,N_EPOCHS_RBM,N_ITER_BACKPROP,BATCH_SIZE,ACTIVATION_FUNCTION,DROPOUT_P,CONJUNTO DE TREINO
19,[75],"0,990162954209955","4,36339055906035","0,01","0,01",3,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
87,"[60, 60, 60]","0,990138323764199","4,37431581617186","0,01","0,01",5,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
25,[75],"0,99013476816754","4,37589296211856","0,01","0,01",7,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
206,"[75, 75, 75]","0,992328750954914","4,37647504143906","0,01","0,01",7,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
99,"[75, 75, 75]","0,990109639413074","4,38703925261465","0,01","0,01",7,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
20,[75],"0,990068392800712","4,40533489571879","0,01","0,01",3,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
62,"[75, 75]","0,990057659120301","4,41009600395883","0,01","0,01",7,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
47,"[60, 60]","0,99002920436665","4,42271759849947","0,01","0,01",3,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
15,[60],"0,99001657646978","4,42831891897318","0,01","0,01",5,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
294,"[45, 45, 45]","0,993249181547336","4,48248271304187","0,01","0,01",5,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
95,"[75, 75, 75]","0,989715019699985","4,56207960184749","0,01","0,01",5,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
33,[90],"0,989559869157724","4,63089928875176","0,01","0,01",5,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
35,[90],"0,989549606620038","4,63545141354717","0,01","0,01",7,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
12,[60],"0,989509735117558","4,65313710305302","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
72,"[90, 90]","0,989502975703718","4,65613535711832","0,01","0,01",7,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
151,"[45, 45]","0,991790812395875","4,68337091506064","0,01","0,01",7,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
104,"[90, 90, 90]","0,989401058736286","4,70134237790449","0,01","0,01",5,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
295,"[45, 45, 45]","0,992802939607391","4,77878334616763","0,01","0,01",7,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
284,"[90, 90]","0,992714877089071","4,83725606600189","0,01","0,01",5,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
315,"[75, 75, 75]","0,992686847576151","4,85586741038888","0,01","0,01",7,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
65,"[90, 90]","0,989037157328832","4,86275709524946","0,01","0,01",3,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
54,"[60, 60]","0,988973216974665","4,89111893717546","0,01","0,01",7,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
74,"[45, 45, 45]","0,988965560699094","4,89451500966098","0,01","0,01",3,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
13,[60],"0,988957517370197","4,89808276629445","0,01","0,01",5,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
282,"[90, 90]","0,992575855464727","4,9295651737389","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
41,"[45, 45]","0,988554047071271","5,07704894483738","0,01","0,01",5,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
105,"[90, 90, 90]","0,988377650891815","5,15529249890025","0,01","0,01",5,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
59,"[75, 75]","0,988299965467732","5,18975120258595","0,01","0,01",5,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
185,"[45, 45, 45]","0,990809695315527","5,24310172156138","0,01","0,01",5,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
107,"[90, 90, 90]","0,98816865848944","5,24799466730533","0,01","0,01",7,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
84,"[60, 60, 60]","0,988131797097817","5,26434517045798","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
92,"[75, 75, 75]","0,987860061757563","5,38487804623515","0,01","0,01",3,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
70,"[90, 90]","0,987349992906873","5,61112784267556","0,01","0,01",7,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
90,"[60, 60, 60]","0,987159276565162","5,69572335057911","0,01","0,01",7,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
1,[45],"0,987157707845632","5,69641918306112","0,01","0,01",3,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
39,"[45, 45]","0,986570921899533","5,95669816437753","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
76,"[45, 45, 45]","0,98656153828163","5,96086042921206","0,01","0,01",5,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
146,"[45, 45]","0,98939037973003","6,05282634389405","0,01","0,01",3,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
268,"[60, 60]","0,990566934118656","6,2634708725466","0,01","0,01",7,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
205,"[75, 75, 75]","0,987751792463158","6,98764624539086","0,01","0,01",7,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
42,"[45, 45]","0,98407234581892","7,06498448467465","0,01","0,01",5,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
81,"[45, 45, 45]","0,983792574128285","7,18908202164497","0,01","0,01",7,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
45,"[45, 45]","0,983607671368666","7,2710988153941","0,01","0,01",7,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
79,"[45, 45, 45]","0,981769533004361","8,08643664712109","0,01","0,01",7,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
86,"[60, 60, 60]","0,981535149033276","8,19040168179257","0,01","0,01",5,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
102,"[90, 90, 90]","0,979393066685956","9,1405590858056","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
56,"[75, 75]","0,978791385649571","9,4074450401625","0,01","0,01",3,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
64,"[90, 90]","0,975419856849238","10,9029445276064","0,01","0,01",3,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
82,"[60, 60, 60]","0,972215058521259","12,3244878513292","0,01","0,01",3,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
108,"[90, 90, 90]","0,969686601930345","13,4460281850088","0,01","0,01",7,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
