,0
862,-42.470585
863,-42.471798
864,-42.473003
865,-42.474354
866,-42.475838
867,-42.47732
868,-42.47887
869,-42.48056
870,-42.48225
871,-42.484013
872,-42.485767
873,-42.487667
874,-42.4895
875,-42.4914
876,-42.493366
877,-42.495346
878,-42.49732
879,-42.499302
880,-42.501274
881,-42.503323
882,-42.505306
883,-42.507355
884,-42.509346
885,-42.511402
886,-42.513393
887,-42.515377
888,-42.517376
889,-42.51937
890,-42.5213
891,-42.523228
892,-42.525158
893,-42.527027
894,-42.528893
895,-42.530758
896,-42.53256
897,-42.53436
898,-42.53609
899,-42.537823
900,-42.539562
901,-42.541225
902,-42.542828
903,-42.54443
904,-42.54603
905,-42.547558
906,-42.54909
907,-42.550556
908,-42.551952
909,-42.553352
910,-42.554745
911,-42.556076
912,-42.557404
913,-42.558666
914,-42.559853
915,-42.561043
916,-42.562237
917,-42.563354
918,-42.564407
919,-42.56553
920,-42.566517
921,-42.567493
922,-42.568478
923,-42.569393
924,-42.57031
925,-42.57115
926,-42.571995
927,-42.572765
928,-42.573612
929,-42.574318
930,-42.57502
931,-42.575726
932,-42.576427
933,-42.57706
934,-42.57763
935,-42.57819
936,-42.578754
937,-42.57932
938,-42.579807
939,-42.580307
940,-42.5808
941,-42.581226
942,-42.581646
943,-42.582073
944,-42.582424
945,-42.582775
946,-42.583134
947,-42.583485
948,-42.583767
949,-42.58405
950,-42.58433
951,-42.584614
952,-42.584827
953,-42.58504
954,-42.58525
955,-42.58547
956,-42.585674
957,-42.58581
958,-42.585957
959,-42.5861
960,-42.58624
961,-42.586384
962,-42.586525
963,-42.586594
964,-42.586735
965,-42.586807
966,-42.586876
967,-42.586945
968,-42.587017
969,-42.587017
970,-42.587093
971,-42.587093
972,-42.587162
973,-42.587162
974,-42.58723
975,-42.58723
976,-42.58723
977,-42.58723
978,-42.58723
979,-42.58723
980,-42.58723
981,-42.587162
982,-42.587162
983,-42.587162
984,-42.587093
985,-42.587093
986,-42.587093
987,-42.587017
988,-42.587017
989,-42.586945
990,-42.586945
991,-42.586876
992,-42.586807
993,-42.586807
994,-42.586735
995,-42.586666
996,-42.586666
997,-42.586594
998,-42.586525
999,-42.586525
1000,-13.891806
1001,-13.860533
1002,-13.772851
1003,-13.637997
1004,-13.463048
1005,-13.254226
1006,-13.016734
1007,-12.755481
1008,-12.474633
1009,-12.178069
1010,-11.86913
1011,-11.551289
1012,-11.2271805
1013,-10.899513
1014,-10.571023
1015,-10.2435055
1016,-9.919661
1017,-9.600746
1018,-9.288619
1019,-8.984602
1020,-8.689916
1021,-8.405666
1022,-8.132643
1023,-7.8715196
1024,-7.622876
1025,-7.386822
1026,-7.1639347
1027,-6.9543314
1028,-6.757907
1029,-6.574664
1030,-6.4045396
1031,-6.247414
1032,-6.102866
1033,-5.9709306
1034,-5.8510103
1035,-5.742835
1036,-5.646088
1037,-5.560242
1038,-5.4848704
1039,-5.4195867
1040,-5.3638573
1041,-5.3172708
1042,-5.279297
1043,-5.2494645
1044,-5.2272954
1045,-5.2123227
1046,-5.204054
1047,-5.202044
1048,-5.205844
1049,-5.2150044
1050,-5.229102
1051,-5.2477207
1052,-5.270474
1053,-5.2969246
1054,-5.326764
1055,-5.359562
1056,-5.394993
1057,-5.4327636
1058,-5.4725256
1059,-5.513931
1060,-5.5567317
1061,-5.600695
1062,-5.6454186
1063,-5.6906896
1064,-5.7363253
1065,-5.7821746
1066,-5.8277164
1067,-5.8730726
1068,-5.917872
1069,-5.9621644
1070,-6.0054455
1071,-6.047949
1072,-6.0893407
1073,-6.129445
1074,-6.168406
1075,-6.2060866
1076,-6.2421813
1077,-6.2769
1078,-6.3101273
1079,-6.3419433
1080,-6.372077
1081,-6.4006205
1082,-6.4276814
1083,-6.4530134
1084,-6.4769197
1085,-6.4993553
1086,-6.520089
1087,-6.539452
1088,-6.5574126
1089,-6.5739417
1090,-6.5890183
1091,-6.602803
1092,-6.6152825
1093,-6.626438
1094,-6.636453
1095,-6.6453195
1096,-6.653018
1097,-6.6597447
1098,-6.6652956
1099,-6.670062
1100,-6.673639
1101,-6.6766253
1102,-6.6786175
1103,-6.6798105
1104,-6.6802115
1105,-6.680012
1106,-6.679014
1107,-6.6774225
1108,-6.675232
1109,-6.6726446
1110,-6.6694646
1111,-6.6656933
1112,-6.6617274
1113,-6.6571712
1114,-6.652226
1115,-6.647094
1116,-6.6413746
1117,-6.635666
1118,-6.629578
1119,-6.6233063
1120,-6.6166506
1121,-6.610011
1122,-6.603191
1123,-6.596195
1124,-6.5890183
1125,-6.5818586
1126,-6.5745234
1127,-6.5672054
1128,-6.559716
1129,-6.5522413
1130,-6.5447917
1131,-6.537358
1132,-6.529945
1133,-6.522548
1134,-6.5151744
1135,-6.5078187
1136,-6.5004835
1137,-6.493354
1138,-6.4862456
1139,-6.479155
1140,-6.4720855
1141,-6.465217
1142,-6.4583693
1143,-6.451722
1144,-6.4450912
1145,-6.438665
1146,-6.4322515
1147,-6.4260373
1148,-6.4198427
1149,-6.413843
1150,-6.407855
1151,-6.4022465
1152,-6.3964715
1153,-6.3910704
1154,-6.3856764
1155,-6.3804765
1156,-6.3752904
1157,-6.3702946
1158,-6.3654838
1159,-6.360687
1160,-6.356074
1161,-6.3516493
1162,-6.3472333
1163,-6.342998
1164,-6.338949
1165,-6.3350863
1166,-6.33123
1167,-6.327379
1168,-6.323882
1169,-6.3203926
1170,-6.3169065
1171,-6.3137755
1172,-6.310648
1173,-6.307525
1174,-6.3045835
1175,-6.301816
1176,-6.299052
1177,-6.2964644
1178,-6.293876
1179,-6.2914686
1180,-6.2892327
1181,-6.2869997
1182,-6.284769
1183,-6.282715
1184,-6.2808294
1185,-6.2789493
1186,-6.277069
1187,-6.275361
1188,-6.273824
1189,-6.2722926
1190,-6.2707586
1191,-6.2693944
1192,-6.268034
1193,-6.2666745
1194,-6.265486
1195,-6.2642965
1196,-6.263281
1197,-6.262261
1198,-6.2612433
1199,-6.2602253
1200,-6.259381
1201,-6.2585344
1202,-6.2578564
1203,-6.257181
1204,-6.256504
1205,-6.255828
1206,-6.2553186
1207,-6.254644
1208,-6.2541375
1209,-6.2537985
1210,-6.2532935
1211,-6.2529545
1212,-6.2526183
1213,-6.2522793
1214,-6.251944
1215,-6.251604
1216,-6.2514358
1217,-6.251267
1218,-6.2509303
1219,-6.2509303
1220,-6.2507606
1221,-6.2505956
1222,-6.250423
1223,-6.250423
1224,-6.250423
1225,-6.2502556
1226,-6.2502556
1227,-6.2502556
1228,-6.2502556
1229,-6.2502556
1230,-6.250423
1231,-6.250423
1232,-6.250423
1233,-6.2505956
1234,-6.2505956
1235,-6.2507606
1236,-6.2507606
1237,-6.2509303
1238,-6.2509303
1239,-6.251099
1240,-6.251267
1241,-6.2514358
1242,-6.2514358
1243,-6.251604
1244,-6.251774
1245,-6.251944
1246,-6.2521095
1247,-6.2522793
1248,-6.252447
1249,-6.2526183
1250,18.816175
1251,18.82951
1252,18.86646
1253,18.923729
1254,18.998478
1255,19.088535
1256,19.192083
1257,19.307259
1258,19.432524
1259,19.566387
1260,19.707428
1261,19.854275
1262,20.005566
1263,20.160027
1264,20.316408
1265,20.473507
1266,20.63022
1267,20.785479
1268,20.93828
1269,21.087732
1270,21.232996
1271,21.373333
1272,21.508038
1273,21.636536
1274,21.758293
1275,21.872866
1276,21.979816
1277,22.078932
1278,22.169931
1279,22.252598
1280,22.326773
1281,22.392427
1282,22.449522
1283,22.498175
1284,22.538452
1285,22.570509
1286,22.594545
1287,22.610836
1288,22.619724
1289,22.621567
1290,22.61676
1291,22.605774
1292,22.589075
1293,22.56717
1294,22.540579
1295,22.509844
1296,22.475523
1297,22.438175
1298,22.39827
1299,22.35633
1300,22.31278
1301,22.268158
1302,22.222837
1303,22.177303
1304,22.131662
1305,22.08643
1306,22.041813
1307,21.997972
1308,21.955135
1309,21.913498
1310,21.873226
1311,21.834244
1312,21.796886
1313,21.760914
1314,21.72662
1315,21.693844
1316,21.662628
1317,21.632998
1318,21.604868
1319,21.578344
1320,21.553226
1321,21.529617
1322,21.507288
1323,21.486443
1324,21.466766
1325,21.448332
1326,21.43112
1327,21.415028
1328,21.400026
1329,21.386002
1330,21.372936
1331,21.360916
1332,21.349726
1333,21.339352
1334,21.32978
1335,21.32091
1336,21.31282
1337,21.305403
1338,21.298649
1339,21.292461
1340,21.286835
1341,21.281845
1342,21.277313
1343,21.273235
1344,21.269596
1345,21.26649
1346,21.263742
1347,21.261425
1348,21.259457
1349,21.257832
1350,21.256468
1351,21.255527
1352,21.254845
1353,21.25442
1354,21.254251
1355,21.254335
1356,21.254677
1357,21.255188
1358,21.255953
1359,21.256891
1360,21.258003
1361,21.259285
1362,21.260742
1363,21.262281
1364,21.264084
1365,21.265892
1366,21.267874
1367,21.269945
1368,21.272192
1369,21.274448
1370,21.27679
1371,21.279226
1372,21.281757
1373,21.284296
1374,21.28692
1375,21.289557
1376,21.292284
1377,21.295021
1378,21.297852
1379,21.300596
1380,21.303442
1381,21.30629
1382,21.309147
1383,21.31201
1384,21.31479
1385,21.317669
1386,21.320553
1387,21.323347
1388,21.326153
1389,21.328966
1390,21.331781
1391,21.33451
1392,21.337246
1393,21.339897
1394,21.342648
1395,21.345215
1396,21.347885
1397,21.350464
1398,21.352953
1399,21.355448
1400,21.357946
1401,21.360264
1402,21.36268
1403,21.36501
1404,21.36724
1405,21.369484
1406,21.37163
1407,21.373781
1408,21.375843
1409,21.377907
1410,21.379879
1411,21.381853
1412,21.383738
1413,21.385529
1414,21.387321
1415,21.389114
1416,21.390724
1417,21.39243
1418,21.394043
1419,21.395555
1420,21.397078
1421,21.3985
1422,21.39993
1423,21.401262
1424,21.4026
1425,21.403835
1426,21.405077
1427,21.40622
1428,21.407364
1429,21.408417
1430,21.409565
1431,21.410522
1432,21.411478
1433,21.412436
1434,21.413298
1435,21.414165
1436,21.415028
1437,21.41579
1438,21.416565
1439,21.417234
1440,21.417906
1441,21.418581
1442,21.419256
1443,21.419832
1444,21.420408
1445,21.420893
1446,21.421371
1447,21.421852
1448,21.422335
1449,21.422817
1450,21.423199
1451,21.42359
1452,21.423878
1453,21.424263
1454,21.42455
1455,21.424839
1456,21.42513
1457,21.425325
1458,21.425613
1459,21.425804
1460,21.425999
1461,21.426191
1462,21.426386
1463,21.426483
1464,21.426678
1465,21.426771
1466,21.426868
1467,21.426964
1468,21.427063
1469,21.42716
1470,21.427252
1471,21.427252
1472,21.427351
1473,21.427351
1474,21.427351
1475,21.427443
1476,21.427443
1477,21.427443
1478,21.427443
1479,21.427443
1480,21.427351
1481,21.427351
1482,21.427351
1483,21.427351
1484,21.427252
1485,21.427252
1486,21.42716
1487,21.42716
1488,21.427063
1489,21.427063
1490,21.426964
1491,21.426868
1492,21.426868
1493,21.426771
1494,21.426678
1495,21.426678
1496,21.426579
1497,21.426483
1498,21.426386
1499,21.426386
1500,-24.468868
1501,-24.50867
1502,-24.618868
1503,-24.787216
1504,-25.002691
1505,-25.25683
1506,-25.542624
1507,-25.854904
1508,-26.189657
1509,-26.544954
1510,-26.919157
1511,-27.311806
1512,-27.723297
1513,-28.154097
1514,-28.60505
1515,-29.07707
1516,-29.570799
1517,-30.086258
1518,-30.623234
1519,-31.180439
1520,-31.755814
1521,-32.34638
1522,-32.948273
1523,-33.556973
1524,-34.167267
1525,-34.773693
1526,-35.371223
1527,-35.953934
1528,-36.517456
1529,-37.05746
1530,-37.570736
1531,-38.05406
1532,-38.50564
1533,-38.924072
1534,-39.308983
1535,-39.659695
1536,-39.976933
1537,-40.261044
1538,-40.513176
1539,-40.73442
1540,-40.926296
1541,-41.09035
1542,-41.228233
1543,-41.341694
1544,-41.432602
1545,-41.50279
1546,-41.554115
1547,-41.588467
1548,-41.60767
1549,-41.613503
1550,-41.607674
1551,-41.5918
1552,-41.56743
1553,-41.535908
1554,-41.498615
1555,-41.456684
1556,-41.411175
1557,-41.363068
1558,-41.313175
1559,-41.26222
1560,-41.210796
1561,-41.159496
1562,-41.108677
1563,-41.058826
1564,-41.010098
1565,-40.962856
1566,-40.917263
1567,-40.87338
1568,-40.83136
1569,-40.79124
1570,-40.75306
1571,-40.71687
1572,-40.682575
1573,-40.650295
1574,-40.619884
1575,-40.59129
1576,-40.564503
1577,-40.53938
1578,-40.51597
1579,-40.49412
1580,-40.473816
1581,-40.45502
1582,-40.437527
1583,-40.421368
1584,-40.406456
1585,-40.392776
1586,-40.380173
1587,-40.368626
1588,-40.358116
1589,-40.348568
1590,-40.339893
1591,-40.332096
1592,-40.325085
1593,-40.31879
1594,-40.313267
1595,-40.308388
1596,-40.304203
1597,-40.30058
1598,-40.297516
1599,-40.295013
1600,-40.293
1601,-40.291477
1602,-40.290447
1603,-40.289776
1604,-40.28953
1605,-40.289654
1606,-40.2902
1607,-40.29099
1608,-40.292145
1609,-40.29361
1610,-40.295315
1611,-40.29727
1612,-40.29954
1613,-40.30199
1614,-40.30463
1615,-40.30746
1616,-40.31055
1617,-40.313763
1618,-40.317112
1619,-40.3206
1620,-40.324272
1621,-40.328022
1622,-40.331905
1623,-40.335865
1624,-40.339893
1625,-40.344
1626,-40.348248
1627,-40.352505
1628,-40.356777
1629,-40.36112
1630,-40.365475
1631,-40.369907
1632,-40.374294
1633,-40.37875
1634,-40.383152
1635,-40.387634
1636,-40.392
1637,-40.39643
1638,-40.400814
1639,-40.405148
1640,-40.40948
1641,-40.413765
1642,-40.418056
1643,-40.42223
1644,-40.426403
1645,-40.43053
1646,-40.43459
1647,-40.438595
1648,-40.44254
1649,-40.446423
1650,-40.450253
1651,-40.454014
1652,-40.457645
1653,-40.461292
1654,-40.464806
1655,-40.468327
1656,-40.47171
1657,-40.475037
1658,-40.4783
1659,-40.481426
