time;Vel. Desejada;PID;CN;A = vel_PID - vel_RNA;A²;Soma/n;
102,44;0,08331729;-0,2996;-0,15742;-0,14218;2,02E-02;;0,388568198
102,46;0,08331729;-0,28667;-0,14299;-0,14368;2,06E-02;;0,388568198
102,48;0,08331729;-0,2739;-0,12916;-0,14474;2,09E-02;;0,388568198
102,5;0,08331729;-0,26131;-0,11592;-0,14539;2,11E-02;;0,388568198
102,52;0,08331729;-0,24891;-0,10325;-0,14566;2,12E-02;;0,388568198
102,54;0,08331729;-0,23672;-0,091143;-0,145577;2,12E-02;;0,388568198
102,56;0,08331729;-0,22474;-0,07958;-0,14516;2,11E-02;;0,388568198
102,58;0,08331729;-0,21299;-0,068546;-0,144444;2,09E-02;;0,388568198
102,6;0,08331729;-0,20146;-0,058025;-0,143435;2,06E-02;;0,388568198
102,62;0,08331729;-0,19016;-0,048002;-0,142158;2,02E-02;;0,388568198
102,64;0,08331729;-0,17911;-0,038458;-0,140652;1,98E-02;;0,388568198
102,66;0,08331729;-0,1683;-0,029378;-0,138922;1,93E-02;;0,388568198
102,68;0,08331729;-0,15773;-0,020745;-0,136985;1,88E-02;;0,388568198
102,7;0,08331729;-0,14741;-0,012543;-0,134867;1,82E-02;;0,388568198
102,72;0,08331729;-0,13734;-0,0047539;-0,1325861;1,76E-02;;0,388568198
102,74;0,08331729;-0,12752;0,0026367;-0,1301567;1,69E-02;;0,388568198
102,76;0,08331729;-0,11795;0,009645;-0,127595;1,63E-02;;0,388568198
102,78;0,08331729;-0,10863;0,016286;-0,124916;1,56E-02;;0,388568198
102,8;0,08331729;-0,09957;0,022576;-0,122146;1,49E-02;;0,388568198
102,82;0,08331729;-0,090756;0,028528;-0,119284;1,42E-02;;0,388568198
102,84;0,08331729;-0,082191;0,034158;-0,116349;1,35E-02;;0,388568198
102,86;0,08331729;-0,073875;0,039478;-0,113353;1,28E-02;;0,388568198
102,88;0,08331729;-0,065805;0,044503;-0,110308;1,22E-02;;0,388568198
102,9;0,08331729;-0,05798;0,049246;-0,107226;1,15E-02;;0,388568198
102,92;0,08331729;-0,050396;0,053719;-0,104115;1,08E-02;;0,388568198
102,94;0,08331729;-0,043052;0,057935;-0,100987;1,02E-02;;0,388568198
102,96;0,08331729;-0,035945;0,061905;-0,09785;9,57E-03;;0,388568198
102,98;0,08331729;-0,029071;0,06564;-0,094711;8,97E-03;;0,388568198
103;0,08331729;-0,022428;0,069153;-0,091581;8,39E-03;;0,388568198
103,02;0,08331729;-0,016012;0,072453;-0,088465;7,83E-03;;0,388568198
103,04;0,08331729;-0,0098192;0,075552;-0,0853712;7,29E-03;;0,388568198
103,06;0,08331729;-0,0038465;0,078458;-0,0823045;6,77E-03;;0,388568198
103,08;0,08331729;0,00191;0,081181;-0,079271;6,28E-03;;0,388568198
103,1;0,08331729;0,0074542;0,083731;-0,0762768;5,82E-03;;0,388568198
103,12;0,08331729;0,01279;0,086117;-0,073327;5,38E-03;;0,388568198
103,14;0,08331729;0,017922;0,088346;-0,070424;4,96E-03;;0,388568198
103,16;0,08331729;0,022854;0,090427;-0,067573;4,57E-03;;0,388568198
103,18;0,08331729;0,027589;0,092368;-0,064779;4,20E-03;;0,388568198
103,2;0,08331729;0,032134;0,094176;-0,062042;3,85E-03;;0,388568198
103,22;0,08331729;0,03649;0,095858;-0,059368;3,52E-03;;0,388568198
103,24;0,08331729;0,040664;0,097422;-0,056758;3,22E-03;;0,388568198
103,26;0,08331729;0,044659;0,098874;-0,054215;2,94E-03;;0,388568198
103,28;0,08331729;0,04848;0,10022;-0,05174;2,68E-03;;0,388568198
103,3;0,08331729;0,052132;0,10147;-0,049338;2,43E-03;;0,388568198
103,32;0,08331729;0,055617;0,10262;-0,047003;2,21E-03;;0,388568198
103,34;0,08331729;0,058942;0,10368;-0,044738;2,00E-03;;0,388568198
103,36;0,08331729;0,06211;0,10466;-0,04255;1,81E-03;;0,388568198
103,38;0,08331729;0,065125;0,10556;-0,040435;1,63E-03;;0,388568198
103,4;0,08331729;0,067992;0,10639;-0,038398;1,47E-03;;0,388568198
103,42;0,08331729;0,070716;0,10715;-0,036434;1,33E-03;;0,388568198
103,44;0,08331729;0,0733;0,10785;-0,03455;1,19E-03;;0,388568198
103,46;0,08331729;0,075749;0,10848;-0,032731;1,07E-03;;0,388568198
103,48;0,08331729;0,078066;0,10906;-0,030994;9,61E-04;;0,388568198
103,5;0,08331729;0,080257;0,10958;-0,029323;8,60E-04;;0,388568198
103,52;0,08331729;0,082325;0,11006;-0,027735;7,69E-04;;0,388568198
103,54;0,08331729;0,084274;0,11049;-0,026216;6,87E-04;;0,388568198
103,56;0,08331729;0,086108;0,11087;-0,024762;6,13E-04;;0,388568198
103,58;0,08331729;0,087831;0,11122;-0,023389;5,47E-04;;0,388568198
103,6;0,08331729;0,089447;0,11153;-0,022083;4,88E-04;;0,388568198
103,62;0,08331729;0,09096;0,1118;-0,02084;4,34E-04;;0,388568198
103,64;0,08331729;0,092373;0,11205;-0,019677;3,87E-04;;0,388568198
103,66;0,08331729;0,09369;0,11226;-0,01857;3,45E-04;;0,388568198
103,68;0,08331729;0,094916;0,11245;-0,017534;3,07E-04;;0,388568198
103,7;0,08331729;0,096052;0,11261;-0,016558;2,74E-04;;0,388568198
103,72;0,08331729;0,097103;0,11275;-0,015647;2,45E-04;;0,388568198
103,74;0,08331729;0,098072;0,11287;-0,014798;2,19E-04;;0,388568198
103,76;0,08331729;0,098963;0,11297;-0,014007;1,96E-04;;0,388568198
103,78;0,08331729;0,099778;0,11305;-0,013272;1,76E-04;;0,388568198
103,8;0,08331729;0,10052;0,11312;-0,0126;1,59E-04;;0,388568198
103,82;0,08331729;0,10119;0,11317;-0,01198;1,44E-04;;0,388568198
103,84;0,08331729;0,1018;0,11321;-0,01141;1,30E-04;;0,388568198
103,86;0,08331729;0,10235;0,11324;-0,01089;1,19E-04;;0,388568198
103,88;0,08331729;0,10283;0,11325;-0,01042;1,09E-04;;0,388568198
103,9;0,08331729;0,10326;0,11326;-0,01;1,00E-04;;0,388568198
103,92;0,08331729;0,10363;0,11326;-0,00963;9,27E-05;;0,388568198
103,94;0,08331729;0,10395;0,11326;-0,00931;8,67E-05;;0,388568198
103,96;0,08331729;0,10422;0,11324;-0,00902;8,14E-05;;0,388568198
103,98;0,08331729;0,10444;0,11323;-0,00879;7,73E-05;;0,388568198
104;0,08331729;0,10462;0,1132;-0,00858;7,36E-05;;0,388568198
104,02;0,08331729;0,10475;0,11318;-0,00843;7,11E-05;;0,388568198
104,04;0,08331729;0,10485;0,11315;-0,0083;6,89E-05;;0,388568198
104,06;0,08331729;0,10491;0,11312;-0,00821;6,74E-05;;0,388568198
104,08;0,08331729;0,10493;0,11308;-0,00815;6,64E-05;;0,388568198
104,1;0,08331729;0,10491;0,11305;-0,00814;6,63E-05;;0,388568198
104,12;0,08331729;0,10487;0,11301;-0,00814;6,63E-05;;0,388568198
104,14;0,08331729;0,1048;0,11298;-0,00818;6,69E-05;;0,388568198
104,16;0,08331729;0,10469;0,11294;-0,00825;6,81E-05;;0,388568198
104,18;0,08331729;0,10457;0,11291;-0,00834;6,96E-05;;0,388568198
104,2;0,08331729;0,10441;0,11287;-0,00846;7,16E-05;;0,388568198
104,22;0,08331729;0,10424;0,11284;-0,0086;7,40E-05;;0,388568198
104,24;0,08331729;0,10404;0,11281;-0,00877;7,69E-05;;0,388568198
104,26;0,08331729;0,10382;0,11278;-0,00896;8,03E-05;;0,388568198
104,28;0,08331729;0,10359;0,11275;-0,00916;8,39E-05;;0,388568198
104,3;0,08331729;0,10334;0,11273;-0,00939;8,82E-05;;0,388568198
104,32;0,08331729;0,10307;0,1127;-0,00963;9,27E-05;;0,388568198
104,34;0,08331729;0,10279;0,11268;-0,00989;9,78E-05;;0,388568198
104,36;0,08331729;0,10249;0,11267;-0,01018;1,04E-04;;0,388568198
104,38;0,08331729;0,10219;0,11265;-0,01046;1,09E-04;;0,388568198
104,4;0,08331729;0,10187;0,11264;-0,01077;1,16E-04;;0,388568198
104,42;0,08331729;0,10154;0,11263;-0,01109;1,23E-04;;0,388568198
104,44;0,08331729;0,10121;0,11262;-0,01141;1,30E-04;;0,388568198
104,46;0,08331729;0,10087;0,11262;-0,01175;1,38E-04;;0,388568198
104,48;0,08331729;0,10052;0,11261;-0,01209;1,46E-04;;0,388568198
104,5;0,08331729;0,10016;0,11262;-0,01246;1,55E-04;;0,388568198
104,52;0,08331729;0,099803;0,11262;-0,012817;1,64E-04;;0,388568198
104,54;0,08331729;0,09944;0,11263;-0,01319;1,74E-04;;0,388568198
104,56;0,08331729;0,099073;0,11264;-0,013567;1,84E-04;;0,388568198
104,58;0,08331729;0,098705;0,11265;-0,013945;1,94E-04;;0,388568198
104,6;0,08331729;0,098334;0,11267;-0,014336;2,06E-04;;0,388568198
104,62;0,08331729;0,097963;0,11268;-0,014717;2,17E-04;;0,388568198
104,64;0,08331729;0,097591;0,11271;-0,015119;2,29E-04;;0,388568198
104,66;0,08331729;0,097219;0,11273;-0,015511;2,41E-04;;0,388568198
104,68;0,08331729;0,096848;0,11276;-0,015912;2,53E-04;;0,388568198
104,7;0,08331729;0,096478;0,11278;-0,016302;2,66E-04;;0,388568198
104,72;0,08331729;0,09611;0,11282;-0,01671;2,79E-04;;0,388568198
104,74;0,08331729;0,095744;0,11285;-0,017106;2,93E-04;;0,388568198
104,76;0,08331729;0,095381;0,11288;-0,017499;3,06E-04;;0,388568198
104,78;0,08331729;0,09502;0,11292;-0,0179;3,20E-04;;0,388568198
104,8;0,08331729;0,094663;0,11296;-0,018297;3,35E-04;;0,388568198
104,82;0,08331729;0,09431;0,113;-0,01869;3,49E-04;;0,388568198
104,84;0,08331729;0,09396;0,11305;-0,01909;3,64E-04;;0,388568198
104,86;0,08331729;0,093615;0,11309;-0,019475;3,79E-04;;0,388568198
104,88;0,08331729;0,093274;0,11314;-0,019866;3,95E-04;;0,388568198
104,9;0,08331729;0,092939;0,11319;-0,020251;4,10E-04;;0,388568198
104,92;0,08331729;0,092608;0,11324;-0,020632;4,26E-04;;0,388568198
104,94;0,08331729;0,092283;0,11329;-0,021007;4,41E-04;;0,388568198
104,96;0,08331729;0,091963;0,11335;-0,021387;4,57E-04;;0,388568198
104,98;0,08331729;0,091648;0,1134;-0,021752;4,73E-04;;0,388568198
105;0,08331729;0,09134;0,11346;-0,02212;4,89E-04;;0,388568198
105,02;0,08331729;0,091037;0,11351;-0,022473;5,05E-04;;0,388568198
105,04;0,08331729;0,09074;0,11357;-0,02283;5,21E-04;;0,388568198
105,06;0,08331729;0,090449;0,11363;-0,023181;5,37E-04;;0,388568198
105,08;0,08331729;0,090165;0,11369;-0,023525;5,53E-04;;0,388568198
105,1;0,08331729;0,089886;0,11375;-0,023864;5,69E-04;;0,388568198
105,12;0,08331729;0,089614;0,11381;-0,024196;5,85E-04;;0,388568198
105,14;0,08331729;0,089349;0,11387;-0,024521;6,01E-04;;0,388568198
105,16;0,08331729;0,089089;0,11394;-0,024851;6,18E-04;;0,388568198
105,18;0,08331729;0,088837;0,114;-0,025163;6,33E-04;;0,388568198
105,2;0,08331729;0,08859;0,11406;-0,02547;6,49E-04;;0,388568198
105,22;0,08331729;0,08835;0,11412;-0,02577;6,64E-04;;0,388568198
105,24;0,08331729;0,088116;0,11419;-0,026074;6,80E-04;;0,388568198
105,26;0,08331729;0,087889;0,11425;-0,026361;6,95E-04;;0,388568198
105,28;0,08331729;0,087668;0,11431;-0,026642;7,10E-04;;0,388568198
105,3;0,08331729;0,087453;0,11438;-0,026927;7,25E-04;;0,388568198
105,32;0,08331729;0,087245;0,11444;-0,027195;7,40E-04;;0,388568198
105,34;0,08331729;0,087043;0,1145;-0,027457;7,54E-04;;0,388568198
105,36;0,08331729;0,086847;0,11457;-0,027723;7,69E-04;;0,388568198
105,38;0,08331729;0,086657;0,11463;-0,027973;7,82E-04;;0,388568198
105,4;0,08331729;0,086473;0,11469;-0,028217;7,96E-04;;0,388568198
105,42;0,08331729;0,086295;0,11476;-0,028465;8,10E-04;;0,388568198
105,44;0,08331729;0,086123;0,11482;-0,028697;8,24E-04;;0,388568198
105,46;0,08331729;0,085956;0,11488;-0,028924;8,37E-04;;0,388568198
105,48;0,08331729;0,085796;0,11494;-0,029144;8,49E-04;;0,388568198
105,5;0,08331729;0,085641;0,115;-0,029359;8,62E-04;;0,388568198
105,52;0,08331729;0,085491;0,11506;-0,029569;8,74E-04;;0,388568198
105,54;0,08331729;0,085347;0,11512;-0,029773;8,86E-04;;0,388568198
105,56;0,08331729;0,085208;0,11518;-0,029972;8,98E-04;;0,388568198
105,58;0,08331729;0,085075;0,11524;-0,030165;9,10E-04;;0,388568198
105,6;0,08331729;0,084946;0,11529;-0,030344;9,21E-04;;0,388568198
105,62;0,08331729;0,084823;0,11535;-0,030527;9,32E-04;;0,388568198
105,64;0,08331729;0,084704;0,11541;-0,030706;9,43E-04;;0,388568198
105,66;0,08331729;0,084591;0,11546;-0,030869;9,53E-04;;0,388568198
105,68;0,08331729;0,084482;0,11551;-0,031028;9,63E-04;;0,388568198
105,7;0,08331729;0,084377;0,11557;-0,031193;9,73E-04;;0,388568198
105,72;0,08331729;0,084277;0,11562;-0,031343;9,82E-04;;0,388568198
105,74;0,08331729;0,084182;0,11567;-0,031488;9,91E-04;;0,388568198
105,76;0,08331729;0,084091;0,11572;-0,031629;1,00E-03;;0,388568198
105,78;0,08331729;0,084003;0,11577;-0,031767;1,01E-03;;0,388568198
105,8;0,08331729;0,08392;0,11582;-0,0319;1,02E-03;;0,388568198
105,82;0,08331729;0,083841;0,11587;-0,032029;1,03E-03;;0,388568198
105,84;0,08331729;0,083766;0,11592;-0,032154;1,03E-03;;0,388568198
105,86;0,08331729;0,083694;0,11597;-0,032276;1,04E-03;;0,388568198
105,88;0,08331729;0,083626;0,11601;-0,032384;1,05E-03;;0,388568198
105,9;0,08331729;0,083561;0,11606;-0,032499;1,06E-03;;0,388568198
105,92;0,08331729;0,0835;0,1161;-0,0326;1,06E-03;;0,388568198
105,94;0,08331729;0,083442;0,11614;-0,032698;1,07E-03;;0,388568198
105,96;0,08331729;0,083388;0,11618;-0,032792;1,08E-03;;0,388568198
105,98;0,08331729;0,083336;0,11623;-0,032894;1,08E-03;;0,388568198
106;0,08331729;0,083287;0,11627;-0,032983;1,09E-03;;0,388568198
106,02;0,08331729;0,083241;0,1163;-0,033059;1,09E-03;;0,388568198
106,04;0,08331729;0,083198;0,11634;-0,033142;1,10E-03;;0,388568198
106,06;0,08331729;0,083158;0,11638;-0,033222;1,10E-03;;0,388568198
106,08;0,08331729;0,08312;0,11642;-0,0333;1,11E-03;;0,388568198
106,1;0,08331729;0,083085;0,11645;-0,033365;1,11E-03;;0,388568198
106,12;0,08331729;0,083052;0,11649;-0,033438;1,12E-03;;0,388568198
106,14;0,08331729;0,083022;0,11652;-0,033498;1,12E-03;;0,388568198
106,16;0,08331729;0,082993;0,11655;-0,033557;1,13E-03;;0,388568198
106,18;0,08331729;0,082967;0,11658;-0,033613;1,13E-03;;0,388568198
106,2;0,08331729;0,082943;0,11662;-0,033677;1,13E-03;;0,388568198
106,22;0,08331729;0,082921;0,11665;-0,033729;1,14E-03;;0,388568198
106,24;0,08331729;0,0829;0,11668;-0,03378;1,14E-03;;0,388568198
106,26;0,08331729;0,082882;0,1167;-0,033818;1,14E-03;;0,388568198
106,28;0,08331729;0,082865;0,11673;-0,033865;1,15E-03;;0,388568198
106,3;0,08331729;0,08285;0,11676;-0,03391;1,15E-03;;0,388568198
106,32;0,08331729;0,082836;0,11678;-0,033944;1,15E-03;;0,388568198
106,34;0,08331729;0,082824;0,11681;-0,033986;1,16E-03;;0,388568198
106,36;0,08331729;0,082814;0,11683;-0,034016;1,16E-03;;0,388568198
106,38;0,08331729;0,082805;0,11686;-0,034055;1,16E-03;;0,388568198
106,4;0,08331729;0,082797;0,11688;-0,034083;1,16E-03;;0,388568198
106,42;0,08331729;0,08279;0,1169;-0,03411;1,16E-03;;0,388568198
106,44;0,08331729;0,082785;0,11692;-0,034135;1,17E-03;;0,388568198
106,46;0,08331729;0,08278;0,11695;-0,03417;1,17E-03;;0,388568198
106,48;0,08331729;0,082777;0,11697;-0,034193;1,17E-03;;0,388568198
106,5;0,08331729;0,082775;0,11699;-0,034215;1,17E-03;;0,388568198
106,52;0,08331729;0,082773;0,117;-0,034227;1,17E-03;;0,388568198
106,54;0,08331729;0,082773;0,11702;-0,034247;1,17E-03;;0,388568198
106,56;0,08331729;0,082773;0,11704;-0,034267;1,17E-03;;0,388568198
106,58;0,08331729;0,082774;0,11706;-0,034286;1,18E-03;;0,388568198
106,6;0,08331729;0,082776;0,11707;-0,034294;1,18E-03;;0,388568198
106,62;0,08331729;0,082779;0,11709;-0,034311;1,18E-03;;0,388568198
106,64;0,08331729;0,082782;0,1171;-0,034318;1,18E-03;;0,388568198
106,66;0,08331729;0,082786;0,11712;-0,034334;1,18E-03;;0,388568198
106,68;0,08331729;0,082791;0,11713;-0,034339;1,18E-03;;0,388568198
106,7;0,08331729;0,082795;0,11714;-0,034345;1,18E-03;;0,388568198
106,72;0,08331729;0,082801;0,11716;-0,034359;1,18E-03;;0,388568198
106,74;0,08331729;0,082807;0,11717;-0,034363;1,18E-03;;0,388568198
106,76;0,08331729;0,082813;0,11718;-0,034367;1,18E-03;;0,388568198
106,78;0,08331729;0,08282;0,11719;-0,03437;1,18E-03;;0,388568198
106,8;0,08331729;0,082827;0,1172;-0,034373;1,18E-03;;0,388568198
106,82;0,08331729;0,082835;0,11721;-0,034375;1,18E-03;;0,388568198
106,84;0,08331729;0,082842;0,11722;-0,034378;1,18E-03;;0,388568198
106,86;0,08331729;0,08285;0,11723;-0,03438;1,18E-03;;0,388568198
106,88;0,08331729;0,082858;0,11724;-0,034382;1,18E-03;;0,388568198
106,9;0,08331729;0,082867;0,11725;-0,034383;1,18E-03;;0,388568198
106,92;0,08331729;0,082875;0,11726;-0,034385;1,18E-03;;0,388568198
106,94;0,08331729;0,082884;0,11727;-0,034386;1,18E-03;;0,388568198
106,96;0,08331729;0,082893;0,11727;-0,034377;1,18E-03;;0,388568198
106,98;0,08331729;0,082902;0,11728;-0,034378;1,18E-03;;0,388568198
107;0,08331729;0,082911;0,11729;-0,034379;1,18E-03;;0,388568198
107,02;0,08331729;0,082921;0,11729;-0,034369;1,18E-03;;0,388568198
107,04;0,08331729;0,08293;0,1173;-0,03437;1,18E-03;;0,388568198
107,06;0,08331729;0,082939;0,1173;-0,034361;1,18E-03;;0,388568198
107,08;0,08331729;0,082948;0,11731;-0,034362;1,18E-03;;0,388568198
107,1;0,08331729;0,082958;0,11732;-0,034362;1,18E-03;;0,388568198
107,12;0,08331729;0,082967;0,11732;-0,034353;1,18E-03;;0,388568198
107,14;0,08331729;0,082976;0,11732;-0,034344;1,18E-03;;0,388568198
107,16;0,08331729;0,082986;0,11733;-0,034344;1,18E-03;;0,388568198
107,18;0,08331729;0,082995;0,11733;-0,034335;1,18E-03;;0,388568198
107,2;0,08331729;0,083004;0,11734;-0,034336;1,18E-03;;0,388568198
107,22;0,08331729;0,083013;0,11734;-0,034327;1,18E-03;;0,388568198
107,24;0,08331729;0,083022;0,11734;-0,034318;1,18E-03;;0,388568198
107,26;0,08331729;0,083031;0,11735;-0,034319;1,18E-03;;0,388568198
107,28;0,08331729;0,08304;0,11735;-0,03431;1,18E-03;;0,388568198
107,3;0,08331729;0,083049;0,11735;-0,034301;1,18E-03;;0,388568198
107,32;0,08331729;0,083058;0,11735;-0,034292;1,18E-03;;0,388568198
107,34;0,08331729;0,083066;0,11736;-0,034294;1,18E-03;;0,388568198
107,36;0,08331729;0,083074;0,11736;-0,034286;1,18E-03;;0,388568198
107,38;0,08331729;0,083083;0,11736;-0,034277;1,17E-03;;0,388568198
107,4;0,08331729;0,083091;0,11736;-0,034269;1,17E-03;;0,388568198
107,42;0,08331729;0,083099;0,11736;-0,034261;1,17E-03;;0,388568198
107,44;0,08331729;0,083107;0,11737;-0,034263;1,17E-03;;0,388568198
107,46;0,08331729;0,083115;0,11737;-0,034255;1,17E-03;;0,388568198
107,48;0,08331729;0,083122;0,11737;-0,034248;1,17E-03;;0,388568198
107,5;0,08331729;0,08313;0,11737;-0,03424;1,17E-03;;0,388568198
107,52;0,08331729;0,083137;0,11737;-0,034233;1,17E-03;;0,388568198
107,54;0,08331729;0,083144;0,11737;-0,034226;1,17E-03;;0,388568198
107,56;0,08331729;0,083151;0,11737;-0,034219;1,17E-03;;0,388568198
107,58;0,08331729;0,083158;0,11737;-0,034212;1,17E-03;;0,388568198
107,6;0,08331729;0,083164;0,11737;-0,034206;1,17E-03;;0,388568198
107,62;0,08331729;0,083171;0,11737;-0,034199;1,17E-03;;0,388568198
107,64;0,08331729;0,083177;0,11737;-0,034193;1,17E-03;;0,388568198
107,66;0,08331729;0,083183;0,11737;-0,034187;1,17E-03;;0,388568198
107,68;0,08331729;0,083189;0,11737;-0,034181;1,17E-03;;0,388568198
107,7;0,08331729;0,083195;0,11737;-0,034175;1,17E-03;;0,388568198
107,72;0,08331729;0,083201;0,11737;-0,034169;1,17E-03;;0,388568198
107,74;0,08331729;0,083207;0,11737;-0,034163;1,17E-03;;0,388568198
107,76;0,08331729;0,083212;0,11737;-0,034158;1,17E-03;;0,388568198
107,78;0,08331729;0,083217;0,11737;-0,034153;1,17E-03;;0,388568198
107,8;0,08331729;0,083222;0,11737;-0,034148;1,17E-03;;0,388568198
107,82;0,08331729;0,083227;0,11737;-0,034143;1,17E-03;;0,388568198
107,84;0,08331729;0,083232;0,11737;-0,034138;1,17E-03;;0,388568198
107,86;0,08331729;0,083236;0,11737;-0,034134;1,17E-03;;0,388568198
107,88;0,08331729;0,083241;0,11737;-0,034129;1,16E-03;;0,388568198
107,9;0,08331729;0,083245;0,11737;-0,034125;1,16E-03;;0,388568198
107,92;0,08331729;0,083249;0,11737;-0,034121;1,16E-03;;0,388568198
107,94;0,08331729;0,083253;0,11737;-0,034117;1,16E-03;;0,388568198
107,96;0,08331729;0,083257;0,11737;-0,034113;1,16E-03;;0,388568198
107,98;0,08331729;0,083261;0,11737;-0,034109;1,16E-03;;0,388568198
108;0,280876973;0,083265;0,11737;-0,034105;1,16E-03;;1,309930495
108,02;0,280876973;0,083676;0,1183;-0,034624;1,20E-03;;1,309930495
108,04;0,280876973;0,084809;0,12082;-0,036011;1,30E-03;;1,309930495
108,06;0,280876973;0,086548;0,12458;-0,038032;1,45E-03;;1,309930495
108,08;0,280876973;0,088792;0,12928;-0,040488;1,64E-03;;1,309930495
108,1;0,280876973;0,091459;0,13469;-0,043231;1,87E-03;;1,309930495
108,12;0,280876973;0,094476;0,14061;-0,046134;2,13E-03;;1,309930495
108,14;0,280876973;0,097783;0,14688;-0,049097;2,41E-03;;1,309930495
108,16;0,280876973;0,10133;0,15338;-0,05205;2,71E-03;;1,309930495
108,18;0,280876973;0,10507;0,16001;-0,05494;3,02E-03;;1,309930495
108,2;0,280876973;0,10896;0,16669;-0,05773;3,33E-03;;1,309930495
108,22;0,280876973;0,11298;0,17336;-0,06038;3,65E-03;;1,309930495
108,24;0,280876973;0,11709;0,17995;-0,06286;3,95E-03;;1,309930495
108,26;0,280876973;0,12127;0,18644;-0,06517;4,25E-03;;1,309930495
108,28;0,280876973;0,1255;0,1928;-0,0673;4,53E-03;;1,309930495
108,3;0,280876973;0,12977;0,199;-0,06923;4,79E-03;;1,309930495
108,32;0,280876973;0,13405;0,20502;-0,07097;5,04E-03;;1,309930495
108,34;0,280876973;0,13833;0,21085;-0,07252;5,26E-03;;1,309930495
108,36;0,280876973;0,14261;0,21648;-0,07387;5,46E-03;;1,309930495
108,38;0,280876973;0,14687;0,22192;-0,07505;5,63E-03;;1,309930495
108,4;0,280876973;0,1511;0,22714;-0,07604;5,78E-03;;1,309930495
108,42;0,280876973;0,15529;0,23217;-0,07688;5,91E-03;;1,309930495
108,44;0,280876973;0,15944;0,23699;-0,07755;6,01E-03;;1,309930495
108,46;0,280876973;0,16355;0,2416;-0,07805;6,09E-03;;1,309930495
108,48;0,280876973;0,1676;0,24602;-0,07842;6,15E-03;;1,309930495
108,5;0,280876973;0,17159;0,25025;-0,07866;6,19E-03;;1,309930495
108,52;0,280876973;0,17552;0,25429;-0,07877;6,20E-03;;1,309930495
108,54;0,280876973;0,17939;0,25814;-0,07875;6,20E-03;;1,309930495
108,56;0,280876973;0,18319;0,26181;-0,07862;6,18E-03;;1,309930495
108,58;0,280876973;0,18692;0,26531;-0,07839;6,14E-03;;1,309930495
108,6;0,280876973;0,19057;0,26864;-0,07807;6,09E-03;;1,309930495
108,62;0,280876973;0,19416;0,27182;-0,07766;6,03E-03;;1,309930495
108,64;0,280876973;0,19766;0,27483;-0,07717;5,96E-03;;1,309930495
108,66;0,280876973;0,20109;0,2777;-0,07661;5,87E-03;;1,309930495
108,68;0,280876973;0,20445;0,28042;-0,07597;5,77E-03;;1,309930495
108,7;0,280876973;0,20772;0,28301;-0,07529;5,67E-03;;1,309930495
108,72;0,280876973;0,21091;0,28546;-0,07455;5,56E-03;;1,309930495
108,74;0,280876973;0,21403;0,28779;-0,07376;5,44E-03;;1,309930495
108,76;0,280876973;0,21706;0,28999;-0,07293;5,32E-03;;1,309930495
108,78;0,280876973;0,22002;0,29208;-0,07206;5,19E-03;;1,309930495
108,8;0,280876973;0,22289;0,29405;-0,07116;5,06E-03;;1,309930495
108,82;0,280876973;0,22569;0,29592;-0,07023;4,93E-03;;1,309930495
108,84;0,280876973;0,2284;0,29769;-0,06929;4,80E-03;;1,309930495
108,86;0,280876973;0,23104;0,29936;-0,06832;4,67E-03;;1,309930495
108,88;0,280876973;0,2336;0,30094;-0,06734;4,53E-03;;1,309930495
108,9;0,280876973;0,23608;0,30243;-0,06635;4,40E-03;;1,309930495
108,92;0,280876973;0,23849;0,30384;-0,06535;4,27E-03;;1,309930495
108,94;0,280876973;0,24082;0,30516;-0,06434;4,14E-03;;1,309930495
108,96;0,280876973;0,24307;0,30641;-0,06334;4,01E-03;;1,309930495
108,98;0,280876973;0,24525;0,30759;-0,06234;3,89E-03;;1,309930495
109;0,280876973;0,24736;0,3087;-0,06134;3,76E-03;;1,309930495
109,02;0,280876973;0,24939;0,30974;-0,06035;3,64E-03;;1,309930495
109,04;0,280876973;0,25136;0,31071;-0,05935;3,52E-03;;1,309930495
109,06;0,280876973;0,25325;0,31163;-0,05838;3,41E-03;;1,309930495
109,08;0,280876973;0,25507;0,3125;-0,05743;3,30E-03;;1,309930495
109,1;0,280876973;0,25683;0,31331;-0,05648;3,19E-03;;1,309930495
109,12;0,280876973;0,25853;0,31406;-0,05553;3,08E-03;;1,309930495
109,14;0,280876973;0,26015;0,31477;-0,05462;2,98E-03;;1,309930495
109,16;0,280876973;0,26172;0,31544;-0,05372;2,89E-03;;1,309930495
109,18;0,280876973;0,26322;0,31606;-0,05284;2,79E-03;;1,309930495
109,2;0,280876973;0,26466;0,31664;-0,05198;2,70E-03;;1,309930495
109,22;0,280876973;0,26604;0,31718;-0,05114;2,62E-03;;1,309930495
109,24;0,280876973;0,26736;0,31769;-0,05033;2,53E-03;;1,309930495
109,26;0,280876973;0,26863;0,31816;-0,04953;2,45E-03;;1,309930495
109,28;0,280876973;0,26984;0,31859;-0,04875;2,38E-03;;1,309930495
109,3;0,280876973;0,271;0,319;-0,048;2,30E-03;;1,309930495
109,32;0,280876973;0,27211;0,31938;-0,04727;2,23E-03;;1,309930495
109,34;0,280876973;0,27316;0,31973;-0,04657;2,17E-03;;1,309930495
109,36;0,280876973;0,27416;0,32005;-0,04589;2,11E-03;;1,309930495
109,38;0,280876973;0,27512;0,32035;-0,04523;2,05E-03;;1,309930495
