time;PID;CN;Vel. Desejada;A;A²;MSE;%
9,66;1;1,0177;1;-0,0177;0,00031329;;
9,68;1;1,0177;1;-0,0177;0,00031329;;
9,7;1;1,0177;1;-0,0177;0,00031329;;
9,72;1;1,0177;1;-0,0177;0,00031329;;
9,74;1;1,0177;1;-0,0177;0,00031329;;
9,76;1;1,0177;1;-0,0177;0,00031329;;
9,78;1;1,0177;1;-0,0177;0,00031329;;
9,8;1;1,0177;1;-0,0177;0,00031329;;
9,82;1;1,0177;1;-0,0177;0,00031329;;
9,84;1;1,0177;1;-0,0177;0,00031329;;
9,86;1;1,0177;1;-0,0177;0,00031329;;
9,88;1;1,0177;1;-0,0177;0,00031329;;
9,9;1;1,0177;1;-0,0177;0,00031329;;
9,92;1;1,0177;1;-0,0177;0,00031329;;
9,94;1;1,0177;1;-0,0177;0,00031329;;
9,96;1;1,0177;1;-0,0177;0,00031329;;
9,98;1;1,0177;1;-0,0177;0,00031329;;
10;1;1,0177;1;-0,0177;0,00031329;;
10,02;1;1,0177;1;-0,0177;0,00031329;;
10,04;1;1,0177;1;-0,0177;0,00031329;;
10,06;1;1,0177;1;-0,0177;0,00031329;;
10,08;1;1,0177;1;-0,0177;0,00031329;;
10,1;1;1,0177;1;-0,0177;0,00031329;;
10,12;1;1,0177;1;-0,0177;0,00031329;;
10,14;1;1,0177;1;-0,0177;0,00031329;;
10,16;1;1,0177;1;-0,0177;0,00031329;;
10,18;1;1,0177;1;-0,0177;0,00031329;;
10,2;1;1,0177;1;-0,0177;0,00031329;;
10,22;1;1,0177;1;-0,0177;0,00031329;;
10,24;1;1,0177;1;-0,0177;0,00031329;;
10,26;1;1,0177;1;-0,0177;0,00031329;;
10,28;1;1,0177;1;-0,0177;0,00031329;;
10,3;1;1,0177;1;-0,0177;0,00031329;;
10,32;1;1,0177;1;-0,0177;0,00031329;;
10,34;1;1,0177;1;-0,0177;0,00031329;;
10,36;1;1,0177;1;-0,0177;0,00031329;;
10,38;1;1,0177;1;-0,0177;0,00031329;;
10,4;1;1,0177;1;-0,0177;0,00031329;;
10,42;1;1,0177;1;-0,0177;0,00031329;;
10,44;1;1,0177;1;-0,0177;0,00031329;;
10,46;1;1,0177;1;-0,0177;0,00031329;;
10,48;1;1,0177;1;-0,0177;0,00031329;;
10,5;1;1,0177;1;-0,0177;0,00031329;;
10,52;1;1,0177;1;-0,0177;0,00031329;;
10,54;1;1,0177;1;-0,0177;0,00031329;;
10,56;1;1,0177;1;-0,0177;0,00031329;;
10,58;1;1,0177;1;-0,0177;0,00031329;;
10,6;1;1,0177;1;-0,0177;0,00031329;;
10,62;1;1,0177;1;-0,0177;0,00031329;;
10,64;1;1,0177;1;-0,0177;0,00031329;;
10,66;1;1,0177;1;-0,0177;0,00031329;;
10,68;1;1,0177;1;-0,0177;0,00031329;;
10,7;1;1,0177;1;-0,0177;0,00031329;;
10,72;1;1,0177;1;-0,0177;0,00031329;;
10,74;1;1,0177;1;-0,0177;0,00031329;;
10,76;1;1,0177;1;-0,0177;0,00031329;;
10,78;1;1,0177;1;-0,0177;0,00031329;;
10,8;1;1,0177;1;-0,0177;0,00031329;;
10,82;1;1,0177;1;-0,0177;0,00031329;;
10,84;1;1,0177;1;-0,0177;0,00031329;;
10,86;1;1,0177;1;-0,0177;0,00031329;;
10,88;1;1,0177;1;-0,0177;0,00031329;;
10,9;1;1,0177;1;-0,0177;0,00031329;;
10,92;1;1,0177;1;-0,0177;0,00031329;;
10,94;1;1,0177;1;-0,0177;0,00031329;;
10,96;1;1,0177;1;-0,0177;0,00031329;;
10,98;1;1,0177;1;-0,0177;0,00031329;;
11;1;1,0177;1;-0,0177;0,00031329;;
11,02;1;1,0177;1;-0,0177;0,00031329;;
11,04;1;1,0177;1;-0,0177;0,00031329;;
11,06;1;1,0177;1;-0,0177;0,00031329;;
11,08;1;1,0177;1;-0,0177;0,00031329;;
11,1;1;1,0177;1;-0,0177;0,00031329;;
11,12;1;1,0177;1;-0,0177;0,00031329;;
11,14;1;1,0177;1;-0,0177;0,00031329;;
11,16;1;1,0177;1;-0,0177;0,00031329;;
11,18;1;1,0177;1;-0,0177;0,00031329;;
11,2;1;1,0177;1;-0,0177;0,00031329;;
11,22;1;1,0177;1;-0,0177;0,00031329;;
11,24;1;1,0177;1;-0,0177;0,00031329;;
11,26;1;1,0177;1;-0,0177;0,00031329;;
11,28;1;1,0177;1;-0,0177;0,00031329;;
11,3;1;1,0177;1;-0,0177;0,00031329;;
11,32;1;1,0177;1;-0,0177;0,00031329;;
11,34;1;1,0177;1;-0,0177;0,00031329;;
11,36;1;1,0177;1;-0,0177;0,00031329;;
11,38;1;1,0177;1;-0,0177;0,00031329;;
11,4;1;1,0177;1;-0,0177;0,00031329;;
11,42;1;1,0177;1;-0,0177;0,00031329;;
11,44;1;1,0177;1;-0,0177;0,00031329;;
11,46;1;1,0177;1;-0,0177;0,00031329;;
11,48;1;1,0177;1;-0,0177;0,00031329;;
11,5;1;1,0177;1;-0,0177;0,00031329;;
11,52;1;1,0177;1;-0,0177;0,00031329;;
11,54;1;1,0177;1;-0,0177;0,00031329;;
11,56;1;1,0177;1;-0,0177;0,00031329;;
11,58;1;1,0177;1;-0,0177;0,00031329;;
11,6;1;1,0177;1;-0,0177;0,00031329;;
11,62;1;1,0177;1;-0,0177;0,00031329;;
11,64;1;1,0177;1;-0,0177;0,00031329;;
11,66;1;1,0177;1;-0,0177;0,00031329;;
11,68;1;1,0177;1;-0,0177;0,00031329;;
11,7;1;1,0177;1;-0,0177;0,00031329;;
11,72;1;1,0177;1;-0,0177;0,00031329;;
11,74;1;1,0177;1;-0,0177;0,00031329;;
11,76;1;1,0177;1;-0,0177;0,00031329;;
11,78;1;1,0177;1;-0,0177;0,00031329;;
11,8;1;1,0177;1;-0,0177;0,00031329;;
11,82;1;1,0177;1;-0,0177;0,00031329;;
11,84;1;1,0177;1;-0,0177;0,00031329;;
11,86;1;1,0177;1;-0,0177;0,00031329;;
11,88;1;1,0177;1;-0,0177;0,00031329;;
11,9;1;1,0177;1;-0,0177;0,00031329;;
11,92;1;1,0177;1;-0,0177;0,00031329;;
11,94;1;1,0177;1;-0,0177;0,00031329;;
11,96;1;1,0177;1;-0,0177;0,00031329;;
11,98;1;1,0177;1;-0,0177;0,00031329;;
12;1;1,0177;1;-0,0177;0,00031329;;
12,02;1;1,0177;1;-0,0177;0,00031329;;
12,04;1;1,0177;1;-0,0177;0,00031329;;
12,06;1;1,0177;1;-0,0177;0,00031329;;
12,08;1;1,0177;1;-0,0177;0,00031329;;
12,1;1;1,0177;1;-0,0177;0,00031329;;
12,12;1;1,0177;1;-0,0177;0,00031329;;
12,14;1;1,0177;1;-0,0177;0,00031329;;
12,16;1;1,0177;1;-0,0177;0,00031329;;
12,18;1;1,0177;1;-0,0177;0,00031329;;
12,2;1;1,0177;1;-0,0177;0,00031329;;
12,22;1;1,0177;1;-0,0177;0,00031329;;
12,24;1;1,0177;1;-0,0177;0,00031329;;
12,26;1;1,0177;1;-0,0177;0,00031329;;
12,28;1;1,0177;1;-0,0177;0,00031329;;
12,3;1;1,0177;1;-0,0177;0,00031329;;
12,32;1;1,0177;1;-0,0177;0,00031329;;
12,34;1;1,0177;1;-0,0177;0,00031329;;
12,36;1;1,0177;1;-0,0177;0,00031329;;
12,38;1;1,0177;1;-0,0177;0,00031329;;
12,4;1;1,0177;1;-0,0177;0,00031329;;
12,42;1;1,0177;1;-0,0177;0,00031329;;
12,44;1;1,0177;1;-0,0177;0,00031329;;
12,46;1;1,0177;1;-0,0177;0,00031329;;
12,48;1;1,0177;1;-0,0177;0,00031329;;
12,5;1;1,0177;1;-0,0177;0,00031329;;
12,52;1;1,0177;1;-0,0177;0,00031329;;
12,54;1;1,0177;1;-0,0177;0,00031329;;
12,56;1;1,0177;1;-0,0177;0,00031329;;
12,58;1;1,0177;1;-0,0177;0,00031329;;
12,6;1;1,0177;1;-0,0177;0,00031329;;
12,62;1;1,0177;1;-0,0177;0,00031329;;
12,64;1;1,0177;1;-0,0177;0,00031329;;
12,66;1;1,0177;1;-0,0177;0,00031329;;
12,68;1;1,0177;1;-0,0177;0,00031329;;
12,7;1;1,0177;1;-0,0177;0,00031329;;
12,72;1;1,0177;1;-0,0177;0,00031329;;
12,74;1;1,0177;1;-0,0177;0,00031329;;
12,76;1;1,0177;1;-0,0177;0,00031329;;
12,78;1;1,0177;1;-0,0177;0,00031329;;
12,8;1;1,0177;1;-0,0177;0,00031329;;
12,82;1;1,0177;1;-0,0177;0,00031329;;
12,84;1;1,0177;1;-0,0177;0,00031329;;
12,86;1;1,0177;1;-0,0177;0,00031329;;
12,88;1;1,0177;1;-0,0177;0,00031329;;
12,9;1;1,0177;1;-0,0177;0,00031329;;
12,92;1;1,0177;1;-0,0177;0,00031329;;
12,94;1;1,0177;1;-0,0177;0,00031329;;
12,96;1;1,0177;1;-0,0177;0,00031329;;
12,98;1;1,0177;1;-0,0177;0,00031329;;
13;1;1,0177;1;-0,0177;0,00031329;;
13,02;1;1,0177;1;-0,0177;0,00031329;;
13,04;1;1,0177;1;-0,0177;0,00031329;;
13,06;1;1,0177;1;-0,0177;0,00031329;;
13,08;1;1,0177;1;-0,0177;0,00031329;;
13,1;1;1,0177;1;-0,0177;0,00031329;;
13,12;1;1,0177;1;-0,0177;0,00031329;;
13,14;1;1,0177;1;-0,0177;0,00031329;;
13,16;1;1,0177;1;-0,0177;0,00031329;;
13,18;1;1,0177;1;-0,0177;0,00031329;;
13,2;1;1,0177;1;-0,0177;0,00031329;;
13,22;1;1,0177;1;-0,0177;0,00031329;;
13,24;1;1,0177;1;-0,0177;0,00031329;;
13,26;1;1,0177;1;-0,0177;0,00031329;;
13,28;1;1,0177;1;-0,0177;0,00031329;;
13,3;1;1,0177;1;-0,0177;0,00031329;;
13,32;1;1,0177;1;-0,0177;0,00031329;;
13,34;1;1,0177;1;-0,0177;0,00031329;;
13,36;1;1,0177;1;-0,0177;0,00031329;;
13,38;1;1,0177;1;-0,0177;0,00031329;;
13,4;1;1,0177;1;-0,0177;0,00031329;;
13,42;1;1,0177;1;-0,0177;0,00031329;;
13,44;1;1,0177;1;-0,0177;0,00031329;;
13,46;1;1,0177;1;-0,0177;0,00031329;;
13,48;1;1,0177;1;-0,0177;0,00031329;;
13,5;1;1,0177;1;-0,0177;0,00031329;;
13,52;1;1,0177;1;-0,0177;0,00031329;;
13,54;1;1,0177;1;-0,0177;0,00031329;;
13,56;1;1,0177;1;-0,0177;0,00031329;;
13,58;1;1,0177;1;-0,0177;0,00031329;;
13,6;1;1,0177;1;-0,0177;0,00031329;;
13,62;1;1,0177;1;-0,0177;0,00031329;;
13,64;1;1,0177;1;-0,0177;0,00031329;;
13,66;1;1,0177;1;-0,0177;0,00031329;;
13,68;1;1,0177;1;-0,0177;0,00031329;;
13,7;1;1,0177;1;-0,0177;0,00031329;;
13,72;1;1,0177;1;-0,0177;0,00031329;;
13,74;1;1,0177;1;-0,0177;0,00031329;;
13,76;1;1,0177;1;-0,0177;0,00031329;;
13,78;1;1,0177;1;-0,0177;0,00031329;;
13,8;1;1,0177;1;-0,0177;0,00031329;;
13,82;1;1,0177;1;-0,0177;0,00031329;;
13,84;1;1,0177;1;-0,0177;0,00031329;;
13,86;1;1,0177;1;-0,0177;0,00031329;;
13,88;1;1,0177;1;-0,0177;0,00031329;;
13,9;1;1,0177;1;-0,0177;0,00031329;;
13,92;1;1,0177;1;-0,0177;0,00031329;;
13,94;1;1,0177;1;-0,0177;0,00031329;;
13,96;1;1,0177;1;-0,0177;0,00031329;;
13,98;1;1,0177;1;-0,0177;0,00031329;;
14;1;1,0177;1;-0,0177;0,00031329;;
14,02;1;1,0177;1;-0,0177;0,00031329;;
14,04;1;1,0177;1;-0,0177;0,00031329;;
14,06;1;1,0177;1;-0,0177;0,00031329;;
14,08;1;1,0177;1;-0,0177;0,00031329;;
14,1;1;1,0177;1;-0,0177;0,00031329;;
14,12;1;1,0177;1;-0,0177;0,00031329;;
14,14;1;1,0177;1;-0,0177;0,00031329;;
14,16;1;1,0177;1;-0,0177;0,00031329;;
14,18;1;1,0177;1;-0,0177;0,00031329;;
14,2;1;1,0177;1;-0,0177;0,00031329;;
14,22;1;1,0177;1;-0,0177;0,00031329;;
14,24;1;1,0177;1;-0,0177;0,00031329;;
14,26;1;1,0177;1;-0,0177;0,00031329;;
14,28;1;1,0177;1;-0,0177;0,00031329;;
14,3;1;1,0177;1;-0,0177;0,00031329;;
14,32;1;1,0177;1;-0,0177;0,00031329;;
14,34;1;1,0177;1;-0,0177;0,00031329;;
14,36;1;1,0177;1;-0,0177;0,00031329;;
14,38;1;1,0177;1;-0,0177;0,00031329;;
14,4;1;1,0177;1;-0,0177;0,00031329;;
14,42;1;1,0177;1;-0,0177;0,00031329;;
14,44;1;1,0177;1;-0,0177;0,00031329;;
14,46;1;1,0177;1;-0,0177;0,00031329;;
14,48;1;1,0177;1;-0,0177;0,00031329;;
14,5;1;1,0177;1;-0,0177;0,00031329;;
14,52;1;1,0177;1;-0,0177;0,00031329;;
14,54;1;1,0177;1;-0,0177;0,00031329;;
14,56;1;1,0177;1;-0,0177;0,00031329;;
14,58;1;1,0177;1;-0,0177;0,00031329;;
14,6;1;1,0177;1;-0,0177;0,00031329;;
14,62;1;1,0177;1;-0,0177;0,00031329;;
14,64;1;1,0177;1;-0,0177;0,00031329;;
14,66;1;1,0177;1;-0,0177;0,00031329;;
14,68;1;1,0177;1;-0,0177;0,00031329;;
14,7;1;1,0177;1;-0,0177;0,00031329;;
14,72;1;1,0177;1;-0,0177;0,00031329;;
14,74;1;1,0177;1;-0,0177;0,00031329;;
14,76;1;1,0177;1;-0,0177;0,00031329;;
14,78;1;1,0177;1;-0,0177;0,00031329;;
14,8;1;1,0177;1;-0,0177;0,00031329;;
14,82;1;1,0177;1;-0,0177;0,00031329;;
14,84;1;1,0177;1;-0,0177;0,00031329;;
14,86;1;1,0177;1;-0,0177;0,00031329;;
14,88;1;1,0177;1;-0,0177;0,00031329;;
14,9;1;1,0177;1;-0,0177;0,00031329;;
14,92;1;1,0177;1;-0,0177;0,00031329;;
14,94;1;1,0177;1;-0,0177;0,00031329;;
14,96;1;1,0177;1;-0,0177;0,00031329;;
14,98;1;1,0177;1;-0,0177;0,00031329;;
15;1;1,0177;1;-0,0177;0,00031329;;
15,02;1;1,0177;1;-0,0177;0,00031329;;
15,04;1;1,0177;1;-0,0177;0,00031329;;
15,06;1;1,0177;1;-0,0177;0,00031329;;
15,08;1;1,0177;1;-0,0177;0,00031329;;
15,1;1;1,0177;1;-0,0177;0,00031329;;
15,12;1;1,0177;1;-0,0177;0,00031329;;
15,14;1;1,0177;1;-0,0177;0,00031329;;
15,16;1;1,0177;1;-0,0177;0,00031329;;
15,18;1;1,0177;1;-0,0177;0,00031329;;
15,2;1;1,0177;1;-0,0177;0,00031329;;
15,22;1;1,0177;1;-0,0177;0,00031329;;
15,24;1;1,0177;1;-0,0177;0,00031329;;
15,26;1;1,0177;1;-0,0177;0,00031329;;
15,28;1;1,0177;1;-0,0177;0,00031329;;
15,3;1;1,0177;1;-0,0177;0,00031329;;
15,32;1;1,0177;1;-0,0177;0,00031329;;
15,34;1;1,0177;1;-0,0177;0,00031329;;
15,36;1;1,0177;1;-0,0177;0,00031329;;
15,38;1;1,0177;1;-0,0177;0,00031329;;
15,4;1;1,0177;1;-0,0177;0,00031329;;
15,42;1;1,0177;1;-0,0177;0,00031329;;
15,44;1;1,0177;1;-0,0177;0,00031329;;
15,46;1;1,0177;1;-0,0177;0,00031329;;
15,48;1;1,0177;1;-0,0177;0,00031329;;
15,5;1;1,0177;1;-0,0177;0,00031329;;
15,52;1;1,0177;1;-0,0177;0,00031329;;
15,54;1;1,0177;1;-0,0177;0,00031329;;
15,56;1;1,0177;1;-0,0177;0,00031329;;
15,58;1;1,0177;1;-0,0177;0,00031329;;
15,6;1;1,0177;1;-0,0177;0,00031329;;
15,62;1;1,0177;1;-0,0177;0,00031329;;
15,64;1;1,0177;1;-0,0177;0,00031329;;
15,66;1;1,0177;1;-0,0177;0,00031329;;
15,68;1;1,0177;1;-0,0177;0,00031329;;
15,7;1;1,0177;1;-0,0177;0,00031329;;
15,72;1;1,0177;1;-0,0177;0,00031329;;
15,74;1;1,0177;1;-0,0177;0,00031329;;
15,76;1;1,0177;1;-0,0177;0,00031329;;
15,78;1;1,0177;1;-0,0177;0,00031329;;
15,8;1;1,0177;1;-0,0177;0,00031329;;
15,82;1;1,0177;1;-0,0177;0,00031329;;
15,84;1;1,0177;1;-0,0177;0,00031329;;
15,86;1;1,0177;1;-0,0177;0,00031329;;
15,88;1;1,0177;1;-0,0177;0,00031329;;
15,9;1;1,0177;1;-0,0177;0,00031329;;
15,92;1;1,0177;1;-0,0177;0,00031329;;
15,94;1;1,0177;1;-0,0177;0,00031329;;
15,96;1;1,0177;1;-0,0177;0,00031329;;
15,98;1;1,0177;1;-0,0177;0,00031329;;
16;1;1,0177;1;-0,0177;0,00031329;;
16,02;1;1,0177;1;-0,0177;0,00031329;;
16,04;1;1,0177;1;-0,0177;0,00031329;;
16,06;1;1,0177;1;-0,0177;0,00031329;;
16,08;1;1,0177;1;-0,0177;0,00031329;;
16,1;1;1,0177;1;-0,0177;0,00031329;;
16,12;1;1,0177;1;-0,0177;0,00031329;;
16,14;1;1,0177;1;-0,0177;0,00031329;;
16,16;1;1,0177;1;-0,0177;0,00031329;;
16,18;1;1,0177;1;-0,0177;0,00031329;;
16,2;1;1,0177;1;-0,0177;0,00031329;;
16,22;1;1,0177;1;-0,0177;0,00031329;;
16,24;1;1,0177;1;-0,0177;0,00031329;;
16,26;1;1,0177;1;-0,0177;0,00031329;;
16,28;1;1,0177;1;-0,0177;0,00031329;;
16,3;1;1,0177;1;-0,0177;0,00031329;;
16,32;1;1,0177;1;-0,0177;0,00031329;;
16,34;1;1,0177;1;-0,0177;0,00031329;;
16,36;1;1,0177;1;-0,0177;0,00031329;;
16,38;1;1,0177;1;-0,0177;0,00031329;;
16,4;1;1,0177;1;-0,0177;0,00031329;;
16,42;1;1,0177;1;-0,0177;0,00031329;;
16,44;1;1,0177;1;-0,0177;0,00031329;;
16,46;1;1,0177;1;-0,0177;0,00031329;;
16,48;1;1,0177;1;-0,0177;0,00031329;;
16,5;1;1,0177;1;-0,0177;0,00031329;;
16,52;1;1,0177;1;-0,0177;0,00031329;;
16,54;1;1,0177;1;-0,0177;0,00031329;;
16,56;1;1,0177;1;-0,0177;0,00031329;;
16,58;1;1,0177;1;-0,0177;0,00031329;;
16,6;1;1,0177;1;-0,0177;0,00031329;;
16,62;1;1,0177;1;-0,0177;0,00031329;;
16,64;1;1,0177;1;-0,0177;0,00031329;;
16,66;1;1,0177;1;-0,0177;0,00031329;;
16,68;1;1,0177;1;-0,0177;0,00031329;;
16,7;1;1,0177;1;-0,0177;0,00031329;;
16,72;1;1,0177;1;-0,0177;0,00031329;;
16,74;1;1,0177;1;-0,0177;0,00031329;;
16,76;1;1,0177;1;-0,0177;0,00031329;;
16,78;1;1,0177;1;-0,0177;0,00031329;;
16,8;1;1,0177;1;-0,0177;0,00031329;;
16,82;1;1,0177;1;-0,0177;0,00031329;;
16,84;1;1,0177;1;-0,0177;0,00031329;;
16,86;1;1,0177;1;-0,0177;0,00031329;;
16,88;1;1,0177;1;-0,0177;0,00031329;;
16,9;1;1,0177;1;-0,0177;0,00031329;;
16,92;1;1,0177;1;-0,0177;0,00031329;;
16,94;1;1,0177;1;-0,0177;0,00031329;;
16,96;1;1,0177;1;-0,0177;0,00031329;;
16,98;1;1,0177;1;-0,0177;0,00031329;;
17;1;1,0177;1;-0,0177;0,00031329;;
17,02;1;1,0177;1;-0,0177;0,00031329;;
17,04;1;1,0177;1;-0,0177;0,00031329;;
17,06;1;1,0177;1;-0,0177;0,00031329;;
17,08;1;1,0177;1;-0,0177;0,00031329;;
17,1;1;1,0177;1;-0,0177;0,00031329;;
17,12;1;1,0177;1;-0,0177;0,00031329;;
17,14;1;1,0177;1;-0,0177;0,00031329;;
17,16;1;1,0177;1;-0,0177;0,00031329;;
17,18;1;1,0177;1;-0,0177;0,00031329;;
17,2;1;1,0177;1;-0,0177;0,00031329;;
17,22;1;1,0177;1;-0,0177;0,00031329;;
17,24;1;1,0177;1;-0,0177;0,00031329;;
17,26;1;1,0177;1;-0,0177;0,00031329;;
17,28;1;1,0177;1;-0,0177;0,00031329;;
17,3;1;1,0177;1;-0,0177;0,00031329;;
17,32;1;1,0177;1;-0,0177;0,00031329;;
17,34;1;1,0177;1;-0,0177;0,00031329;;
17,36;1;1,0177;1;-0,0177;0,00031329;;
17,38;1;1,0177;1;-0,0177;0,00031329;;
17,4;1;1,0177;1;-0,0177;0,00031329;;
17,42;1;1,0177;1;-0,0177;0,00031329;;
17,44;1;1,0177;1;-0,0177;0,00031329;;
17,46;1;1,0177;1;-0,0177;0,00031329;;
17,48;1;1,0177;1;-0,0177;0,00031329;;
17,5;1;1,0177;1;-0,0177;0,00031329;;
17,52;1;1,0177;1;-0,0177;0,00031329;;
17,54;1;1,0177;1;-0,0177;0,00031329;;
17,56;1;1,0177;1;-0,0177;0,00031329;;
17,58;1;1,0177;1;-0,0177;0,00031329;;
17,6;1;1,0177;1;-0,0177;0,00031329;;
17,62;1;1,0177;1;-0,0177;0,00031329;;
17,64;1;1,0177;1;-0,0177;0,00031329;;
17,66;1;1,0177;1;-0,0177;0,00031329;;
17,68;1;1,0177;1;-0,0177;0,00031329;;
17,7;1;1,0177;1;-0,0177;0,00031329;;
17,72;1;1,0177;1;-0,0177;0,00031329;;
17,74;1;1,0177;1;-0,0177;0,00031329;;
17,76;1;1,0177;1;-0,0177;0,00031329;;
17,78;1;1,0177;1;-0,0177;0,00031329;;
17,8;1;1,0177;1;-0,0177;0,00031329;;
17,82;1;1,0177;1;-0,0177;0,00031329;;
17,84;1;1,0177;1;-0,0177;0,00031329;;
17,86;1;1,0177;1;-0,0177;0,00031329;;
17,88;1;1,0177;1;-0,0177;0,00031329;;
17,9;1;1,0177;1;-0,0177;0,00031329;;
17,92;1;1,0177;1;-0,0177;0,00031329;;
17,94;1;1,0177;1;-0,0177;0,00031329;;
17,96;1;1,0177;1;-0,0177;0,00031329;;
17,98;1;1,0177;1;-0,0177;0,00031329;;
18;1;1,0177;1;-0,0177;0,00031329;;
18,02;1;1,0177;1;-0,0177;0,00031329;;
18,04;1;1,0177;1;-0,0177;0,00031329;;
18,06;1;1,0177;1;-0,0177;0,00031329;;
18,08;1;1,0177;1;-0,0177;0,00031329;;
18,1;1;1,0177;1;-0,0177;0,00031329;;
18,12;1;1,0177;1;-0,0177;0,00031329;;
18,14;1;1,0177;1;-0,0177;0,00031329;;
18,16;1;1,0177;1;-0,0177;0,00031329;;
18,18;1;1,0177;1;-0,0177;0,00031329;;
18,2;1;1,0177;1;-0,0177;0,00031329;;
18,22;1;1,0177;1;-0,0177;0,00031329;;
18,24;1;1,0177;1;-0,0177;0,00031329;;
18,26;1;1,0177;1;-0,0177;0,00031329;;
18,28;1;1,0177;1;-0,0177;0,00031329;;
18,3;1;1,0177;1;-0,0177;0,00031329;;
18,32;1;1,0177;1;-0,0177;0,00031329;;
18,34;1;1,0177;1;-0,0177;0,00031329;;
18,36;1;1,0177;1;-0,0177;0,00031329;;
18,38;1;1,0177;1;-0,0177;0,00031329;;
18,4;1;1,0177;1;-0,0177;0,00031329;;
18,42;1;1,0177;1;-0,0177;0,00031329;;
18,44;1;1,0177;1;-0,0177;0,00031329;;
18,46;1;1,0177;1;-0,0177;0,00031329;;
18,48;1;1,0177;1;-0,0177;0,00031329;;
18,5;1;1,0177;1;-0,0177;0,00031329;;
18,52;1;1,0177;1;-0,0177;0,00031329;;
18,54;1;1,0177;1;-0,0177;0,00031329;;
18,56;1;1,0177;1;-0,0177;0,00031329;;
18,58;1;1,0177;1;-0,0177;0,00031329;;
18,6;1;1,0177;1;-0,0177;0,00031329;;
18,62;1;1,0177;1;-0,0177;0,00031329;;
18,64;1;1,0177;1;-0,0177;0,00031329;;
18,66;1;1,0177;1;-0,0177;0,00031329;;
18,68;1;1,0177;1;-0,0177;0,00031329;;
18,7;1;1,0177;1;-0,0177;0,00031329;;
18,72;1;1,0177;1;-0,0177;0,00031329;;
18,74;1;1,0177;1;-0,0177;0,00031329;;
18,76;1;1,0177;1;-0,0177;0,00031329;;
18,78;1;1,0177;1;-0,0177;0,00031329;;
18,8;1;1,0177;1;-0,0177;0,00031329;;
18,82;1;1,0177;1;-0,0177;0,00031329;;
18,84;1;1,0177;1;-0,0177;0,00031329;;
18,86;1;1,0177;1;-0,0177;0,00031329;;
18,88;1;1,0177;1;-0,0177;0,00031329;;
18,9;1;1,0177;1;-0,0177;0,00031329;;
18,92;1;1,0177;1;-0,0177;0,00031329;;
18,94;1;1,0177;1;-0,0177;0,00031329;;
18,96;1;1,0177;1;-0,0177;0,00031329;;
18,98;1;1,0177;1;-0,0177;0,00031329;;
19;1;1,0177;1;-0,0177;0,00031329;;
19,02;1;1,0177;1;-0,0177;0,00031329;;
19,04;1;1,0177;1;-0,0177;0,00031329;;
19,06;1;1,0177;1;-0,0177;0,00031329;;
19,08;1;1,0177;1;-0,0177;0,00031329;;
19,1;1;1,0177;1;-0,0177;0,00031329;;
19,12;1;1,0177;1;-0,0177;0,00031329;;
19,14;1;1,0177;1;-0,0177;0,00031329;;
19,16;1;1,0177;1;-0,0177;0,00031329;;
19,18;1;1,0177;1;-0,0177;0,00031329;;
19,2;1;1,0177;1;-0,0177;0,00031329;;
19,22;1;1,0177;1;-0,0177;0,00031329;;
19,24;1;1,0177;1;-0,0177;0,00031329;;
19,26;1;1,0177;1;-0,0177;0,00031329;;
19,28;1;1,0177;1;-0,0177;0,00031329;;
19,3;1;1,0177;1;-0,0177;0,00031329;;
19,32;1;1,0177;1;-0,0177;0,00031329;;
19,34;1;1,0177;1;-0,0177;0,00031329;;
19,36;1;1,0177;1;-0,0177;0,00031329;;
19,38;1;1,0177;1;-0,0177;0,00031329;;
19,4;1;1,0177;1;-0,0177;0,00031329;;
19,42;1;1,0177;1;-0,0177;0,00031329;;
19,44;1;1,0177;1;-0,0177;0,00031329;;
19,46;1;1,0177;1;-0,0177;0,00031329;;
19,48;1;1,0177;1;-0,0177;0,00031329;;
19,5;1;1,0177;1;-0,0177;0,00031329;;
19,52;1;1,0177;1;-0,0177;0,00031329;;
19,54;1;1,0177;1;-0,0177;0,00031329;;
19,56;1;1,0177;1;-0,0177;0,00031329;;
19,58;1;1,0177;1;-0,0177;0,00031329;;
19,6;1;1,0177;1;-0,0177;0,00031329;;
19,62;1;1,0177;1;-0,0177;0,00031329;;
19,64;1;1,0177;1;-0,0177;0,00031329;;
19,66;1;1,0177;1;-0,0177;0,00031329;;
19,68;1;1,0177;1;-0,0177;0,00031329;;
19,7;1;1,0177;1;-0,0177;0,00031329;;
19,72;1;1,0177;1;-0,0177;0,00031329;;
19,74;1;1,0177;1;-0,0177;0,00031329;;
19,76;1;1,0177;1;-0,0177;0,00031329;;
19,78;1;1,0177;1;-0,0177;0,00031329;;
19,8;1;1,0177;1;-0,0177;0,00031329;;
19,82;1;1,0177;1;-0,0177;0,00031329;;
19,84;1;1,0177;1;-0,0177;0,00031329;;
19,86;1;1,0177;1;-0,0177;0,00031329;;
19,88;1;1,0177;1;-0,0177;0,00031329;;
19,9;1;1,0177;1;-0,0177;0,00031329;;
19,92;1;1,0177;1;-0,0177;0,00031329;;
19,94;1;1,0177;1;-0,0177;0,00031329;;
19,96;1;1,0177;1;-0,0177;0,00031329;;
19,98;1;1,0177;1;-0,0177;0,00031329;;
20;1;1,0177;1;-0,0177;0,00031329;;
