time;vel_PID;vel_RNA;A = vel_PID - vel_RNA;A²;
37,42;1;1,0045;-0,0045;2,025E-05;
37,44;1;1,0045;-0,0045;2,025E-05;
37,46;1;1,0045;-0,0045;2,025E-05;
37,48;1;1,0045;-0,0045;2,025E-05;
37,5;1;1,0045;-0,0045;2,025E-05;
37,52;1;1,0045;-0,0045;2,025E-05;
37,54;1;1,0045;-0,0045;2,025E-05;
37,56;1;1,0045;-0,0045;2,025E-05;
37,58;1;1,0045;-0,0045;2,025E-05;
37,6;1;1,0045;-0,0045;2,025E-05;
37,62;1;1,0045;-0,0045;2,025E-05;
37,64;1;1,0045;-0,0045;2,025E-05;
37,66;1;1,0045;-0,0045;2,025E-05;
37,68;1;1,0045;-0,0045;2,025E-05;
37,7;1;1,0045;-0,0045;2,025E-05;
37,72;1;1,0045;-0,0045;2,025E-05;
37,74;1;1,0045;-0,0045;2,025E-05;
37,76;1;1,0045;-0,0045;2,025E-05;
37,78;1;1,0045;-0,0045;2,025E-05;
37,8;1;1,0045;-0,0045;2,025E-05;
37,82;1;1,0045;-0,0045;2,025E-05;
37,84;1;1,0045;-0,0045;2,025E-05;
37,86;1;1,0045;-0,0045;2,025E-05;
37,88;1;1,0045;-0,0045;2,025E-05;
37,9;1;1,0045;-0,0045;2,025E-05;
37,92;1;1,0045;-0,0045;2,025E-05;
37,94;1;1,0045;-0,0045;2,025E-05;
37,96;1;1,0045;-0,0045;2,025E-05;
37,98;1;1,0045;-0,0045;2,025E-05;
38;1;1,0045;-0,0045;2,025E-05;
38,02;1;1,0045;-0,0045;2,025E-05;
38,04;1;1,0045;-0,0045;2,025E-05;
38,06;1;1,0045;-0,0045;2,025E-05;
38,08;1;1,0045;-0,0045;2,025E-05;
38,1;1;1,0045;-0,0045;2,025E-05;
38,12;1;1,0045;-0,0045;2,025E-05;
38,14;1;1,0045;-0,0045;2,025E-05;
38,16;1;1,0045;-0,0045;2,025E-05;
38,18;1;1,0045;-0,0045;2,025E-05;
38,2;1;1,0045;-0,0045;2,025E-05;
38,22;1;1,0045;-0,0045;2,025E-05;
38,24;1;1,0045;-0,0045;2,025E-05;
38,26;1;1,0045;-0,0045;2,025E-05;
38,28;1;1,0045;-0,0045;2,025E-05;
38,3;1;1,0045;-0,0045;2,025E-05;
38,32;1;1,0045;-0,0045;2,025E-05;
38,34;1;1,0045;-0,0045;2,025E-05;
38,36;1;1,0045;-0,0045;2,025E-05;
38,38;1;1,0045;-0,0045;2,025E-05;
38,4;1;1,0045;-0,0045;2,025E-05;
38,42;1;1,0045;-0,0045;2,025E-05;
38,44;1;1,0045;-0,0045;2,025E-05;
38,46;1;1,0045;-0,0045;2,025E-05;
38,48;1;1,0045;-0,0045;2,025E-05;
38,5;1;1,0045;-0,0045;2,025E-05;
38,52;1;1,0045;-0,0045;2,025E-05;
38,54;1;1,0045;-0,0045;2,025E-05;
38,56;1;1,0045;-0,0045;2,025E-05;
38,58;1;1,0045;-0,0045;2,025E-05;
38,6;1;1,0045;-0,0045;2,025E-05;
38,62;1;1,0045;-0,0045;2,025E-05;
38,64;1;1,0045;-0,0045;2,025E-05;
38,66;1;1,0045;-0,0045;2,025E-05;
38,68;1;1,0045;-0,0045;2,025E-05;
38,7;1;1,0045;-0,0045;2,025E-05;
38,72;1;1,0045;-0,0045;2,025E-05;
38,74;1;1,0045;-0,0045;2,025E-05;
38,76;1;1,0045;-0,0045;2,025E-05;
38,78;1;1,0045;-0,0045;2,025E-05;
38,8;1;1,0045;-0,0045;2,025E-05;
38,82;1;1,0045;-0,0045;2,025E-05;
38,84;1;1,0045;-0,0045;2,025E-05;
38,86;1;1,0045;-0,0045;2,025E-05;
38,88;1;1,0045;-0,0045;2,025E-05;
38,9;1;1,0045;-0,0045;2,025E-05;
38,92;1;1,0045;-0,0045;2,025E-05;
38,94;1;1,0045;-0,0045;2,025E-05;
38,96;1;1,0045;-0,0045;2,025E-05;
38,98;1;1,0045;-0,0045;2,025E-05;
39;1;1,0045;-0,0045;2,025E-05;
39,02;1;1,0045;-0,0045;2,025E-05;
39,04;1;1,0045;-0,0045;2,025E-05;
39,06;1;1,0045;-0,0045;2,025E-05;
39,08;1;1,0045;-0,0045;2,025E-05;
39,1;1;1,0045;-0,0045;2,025E-05;
39,12;1;1,0045;-0,0045;2,025E-05;
39,14;1;1,0045;-0,0045;2,025E-05;
39,16;1;1,0045;-0,0045;2,025E-05;
39,18;1;1,0045;-0,0045;2,025E-05;
39,2;1;1,0045;-0,0045;2,025E-05;
39,22;1;1,0045;-0,0045;2,025E-05;
39,24;1;1,0045;-0,0045;2,025E-05;
39,26;1;1,0045;-0,0045;2,025E-05;
39,28;1;1,0045;-0,0045;2,025E-05;
39,3;1;1,0045;-0,0045;2,025E-05;
39,32;1;1,0045;-0,0045;2,025E-05;
39,34;1;1,0045;-0,0045;2,025E-05;
39,36;1;1,0045;-0,0045;2,025E-05;
39,38;1;1,0045;-0,0045;2,025E-05;
39,4;1;1,0045;-0,0045;2,025E-05;
39,42;1;1,0045;-0,0045;2,025E-05;
39,44;1;1,0045;-0,0045;2,025E-05;
39,46;1;1,0045;-0,0045;2,025E-05;
39,48;1;1,0045;-0,0045;2,025E-05;
39,5;1;1,0045;-0,0045;2,025E-05;
39,52;1;1,0045;-0,0045;2,025E-05;
39,54;1;1,0045;-0,0045;2,025E-05;
39,56;1;1,0045;-0,0045;2,025E-05;
39,58;1;1,0045;-0,0045;2,025E-05;
39,6;1;1,0045;-0,0045;2,025E-05;
39,62;1;1,0045;-0,0045;2,025E-05;
39,64;1;1,0045;-0,0045;2,025E-05;
39,66;1;1,0045;-0,0045;2,025E-05;
39,68;1;1,0045;-0,0045;2,025E-05;
39,7;1;1,0045;-0,0045;2,025E-05;
39,72;1;1,0045;-0,0045;2,025E-05;
39,74;1;1,0045;-0,0045;2,025E-05;
39,76;1;1,0045;-0,0045;2,025E-05;
39,78;1;1,0045;-0,0045;2,025E-05;
39,8;1;1,0045;-0,0045;2,025E-05;
39,82;1;1,0045;-0,0045;2,025E-05;
39,84;1;1,0045;-0,0045;2,025E-05;
39,86;1;1,0045;-0,0045;2,025E-05;
39,88;1;1,0045;-0,0045;2,025E-05;
39,9;1;1,0045;-0,0045;2,025E-05;
39,92;1;1,0045;-0,0045;2,025E-05;
39,94;1;1,0045;-0,0045;2,025E-05;
39,96;1;1,0045;-0,0045;2,025E-05;
39,98;1;1,0045;-0,0045;2,025E-05;
40;1;1,0045;-0,0045;2,025E-05;
40,02;1;1,0045;-0,0045;2,025E-05;
40,04;1;1,0045;-0,0045;2,025E-05;
40,06;1;1,0045;-0,0045;2,025E-05;
40,08;1;1,0045;-0,0045;2,025E-05;
40,1;1;1,0045;-0,0045;2,025E-05;
40,12;1;1,0045;-0,0045;2,025E-05;
40,14;1;1,0045;-0,0045;2,025E-05;
40,16;1;1,0045;-0,0045;2,025E-05;
40,18;1;1,0045;-0,0045;2,025E-05;
40,2;1;1,0045;-0,0045;2,025E-05;
40,22;1;1,0045;-0,0045;2,025E-05;
40,24;1;1,0045;-0,0045;2,025E-05;
40,26;1;1,0045;-0,0045;2,025E-05;
40,28;1;1,0045;-0,0045;2,025E-05;
40,3;1;1,0045;-0,0045;2,025E-05;
40,32;1;1,0045;-0,0045;2,025E-05;
40,34;1;1,0045;-0,0045;2,025E-05;
40,36;1;1,0045;-0,0045;2,025E-05;
40,38;1;1,0045;-0,0045;2,025E-05;
40,4;1;1,0045;-0,0045;2,025E-05;
40,42;1;1,0045;-0,0045;2,025E-05;
40,44;1;1,0045;-0,0045;2,025E-05;
40,46;1;1,0045;-0,0045;2,025E-05;
40,48;1;1,0045;-0,0045;2,025E-05;
40,5;1;1,0045;-0,0045;2,025E-05;
40,52;1;1,0045;-0,0045;2,025E-05;
40,54;1;1,0045;-0,0045;2,025E-05;
40,56;1;1,0045;-0,0045;2,025E-05;
40,58;1;1,0045;-0,0045;2,025E-05;
40,6;1;1,0045;-0,0045;2,025E-05;
40,62;1;1,0045;-0,0045;2,025E-05;
40,64;1;1,0045;-0,0045;2,025E-05;
40,66;1;1,0045;-0,0045;2,025E-05;
40,68;1;1,0045;-0,0045;2,025E-05;
40,7;1;1,0045;-0,0045;2,025E-05;
40,72;1;1,0045;-0,0045;2,025E-05;
40,74;1;1,0045;-0,0045;2,025E-05;
40,76;1;1,0045;-0,0045;2,025E-05;
40,78;1;1,0045;-0,0045;2,025E-05;
40,8;1;1,0045;-0,0045;2,025E-05;
40,82;1;1,0045;-0,0045;2,025E-05;
40,84;1;1,0045;-0,0045;2,025E-05;
40,86;1;1,0045;-0,0045;2,025E-05;
40,88;1;1,0045;-0,0045;2,025E-05;
40,9;1;1,0045;-0,0045;2,025E-05;
40,92;1;1,0045;-0,0045;2,025E-05;
40,94;1;1,0045;-0,0045;2,025E-05;
40,96;1;1,0045;-0,0045;2,025E-05;
40,98;1;1,0045;-0,0045;2,025E-05;
41;1;1,0045;-0,0045;2,025E-05;
41,02;1;1,0045;-0,0045;2,025E-05;
41,04;1;1,0045;-0,0045;2,025E-05;
41,06;1;1,0045;-0,0045;2,025E-05;
41,08;1;1,0045;-0,0045;2,025E-05;
41,1;1;1,0045;-0,0045;2,025E-05;
41,12;1;1,0045;-0,0045;2,025E-05;
41,14;1;1,0045;-0,0045;2,025E-05;
41,16;1;1,0045;-0,0045;2,025E-05;
41,18;1;1,0045;-0,0045;2,025E-05;
41,2;1;1,0045;-0,0045;2,025E-05;
41,22;1;1,0045;-0,0045;2,025E-05;
41,24;1;1,0045;-0,0045;2,025E-05;
41,26;1;1,0045;-0,0045;2,025E-05;
41,28;1;1,0045;-0,0045;2,025E-05;
41,3;1;1,0045;-0,0045;2,025E-05;
41,32;1;1,0045;-0,0045;2,025E-05;
41,34;1;1,0045;-0,0045;2,025E-05;
41,36;1;1,0045;-0,0045;2,025E-05;
41,38;1;1,0045;-0,0045;2,025E-05;
41,4;1;1,0045;-0,0045;2,025E-05;
41,42;1;1,0045;-0,0045;2,025E-05;
41,44;1;1,0045;-0,0045;2,025E-05;
41,46;1;1,0045;-0,0045;2,025E-05;
41,48;1;1,0045;-0,0045;2,025E-05;
41,5;1;1,0045;-0,0045;2,025E-05;
41,52;1;1,0045;-0,0045;2,025E-05;
41,54;1;1,0045;-0,0045;2,025E-05;
41,56;1;1,0045;-0,0045;2,025E-05;
41,58;1;1,0045;-0,0045;2,025E-05;
41,6;1;1,0045;-0,0045;2,025E-05;
41,62;1;1,0045;-0,0045;2,025E-05;
41,64;1;1,0045;-0,0045;2,025E-05;
41,66;1;1,0045;-0,0045;2,025E-05;
41,68;1;1,0045;-0,0045;2,025E-05;
41,7;1;1,0045;-0,0045;2,025E-05;
41,72;1;1,0045;-0,0045;2,025E-05;
41,74;1;1,0045;-0,0045;2,025E-05;
41,76;1;1,0045;-0,0045;2,025E-05;
41,78;1;1,0045;-0,0045;2,025E-05;
41,8;1;1,0045;-0,0045;2,025E-05;
41,82;1;1,0045;-0,0045;2,025E-05;
41,84;1;1,0045;-0,0045;2,025E-05;
41,86;1;1,0045;-0,0045;2,025E-05;
41,88;1;1,0045;-0,0045;2,025E-05;
41,9;1;1,0045;-0,0045;2,025E-05;
41,92;1;1,0045;-0,0045;2,025E-05;
41,94;1;1,0045;-0,0045;2,025E-05;
41,96;1;1,0045;-0,0045;2,025E-05;
41,98;1;1,0045;-0,0045;2,025E-05;
42;1;1,0045;-0,0045;2,025E-05;
42,02;1;1,0045;-0,0045;2,025E-05;
42,04;1;1,0045;-0,0045;2,025E-05;
42,06;1;1,0045;-0,0045;2,025E-05;
42,08;1;1,0045;-0,0045;2,025E-05;
42,1;1;1,0045;-0,0045;2,025E-05;
42,12;1;1,0045;-0,0045;2,025E-05;
42,14;1;1,0045;-0,0045;2,025E-05;
42,16;1;1,0045;-0,0045;2,025E-05;
42,18;1;1,0045;-0,0045;2,025E-05;
42,2;1;1,0045;-0,0045;2,025E-05;
42,22;1;1,0045;-0,0045;2,025E-05;
42,24;1;1,0045;-0,0045;2,025E-05;
42,26;1;1,0045;-0,0045;2,025E-05;
42,28;1;1,0045;-0,0045;2,025E-05;
42,3;1;1,0045;-0,0045;2,025E-05;
42,32;1;1,0045;-0,0045;2,025E-05;
42,34;1;1,0045;-0,0045;2,025E-05;
42,36;1;1,0045;-0,0045;2,025E-05;
42,38;1;1,0045;-0,0045;2,025E-05;
42,4;1;1,0045;-0,0045;2,025E-05;
42,42;1;1,0045;-0,0045;2,025E-05;
42,44;1;1,0045;-0,0045;2,025E-05;
42,46;1;1,0045;-0,0045;2,025E-05;
42,48;1;1,0045;-0,0045;2,025E-05;
42,5;1;1,0045;-0,0045;2,025E-05;
42,52;1;1,0045;-0,0045;2,025E-05;
42,54;1;1,0045;-0,0045;2,025E-05;
42,56;1;1,0045;-0,0045;2,025E-05;
42,58;1;1,0045;-0,0045;2,025E-05;
42,6;1;1,0045;-0,0045;2,025E-05;
42,62;1;1,0045;-0,0045;2,025E-05;
42,64;1;1,0045;-0,0045;2,025E-05;
42,66;1;1,0045;-0,0045;2,025E-05;
42,68;1;1,0045;-0,0045;2,025E-05;
42,7;1;1,0045;-0,0045;2,025E-05;
42,72;1;1,0045;-0,0045;2,025E-05;
42,74;1;1,0045;-0,0045;2,025E-05;
42,76;1;1,0045;-0,0045;2,025E-05;
42,78;1;1,0045;-0,0045;2,025E-05;
42,8;1;1,0045;-0,0045;2,025E-05;
42,82;1;1,0045;-0,0045;2,025E-05;
42,84;1;1,0045;-0,0045;2,025E-05;
42,86;1;1,0045;-0,0045;2,025E-05;
42,88;1;1,0045;-0,0045;2,025E-05;
42,9;1;1,0045;-0,0045;2,025E-05;
42,92;1;1,0045;-0,0045;2,025E-05;
42,94;1;1,0045;-0,0045;2,025E-05;
42,96;1;1,0045;-0,0045;2,025E-05;
42,98;1;1,0045;-0,0045;2,025E-05;
43;1;1,0045;-0,0045;2,025E-05;
43,02;1;1,0045;-0,0045;2,025E-05;
43,04;1;1,0045;-0,0045;2,025E-05;
43,06;1;1,0045;-0,0045;2,025E-05;
43,08;1;1,0045;-0,0045;2,025E-05;
43,1;1;1,0045;-0,0045;2,025E-05;
43,12;1;1,0045;-0,0045;2,025E-05;
43,14;1;1,0045;-0,0045;2,025E-05;
43,16;1;1,0045;-0,0045;2,025E-05;
43,18;1;1,0045;-0,0045;2,025E-05;
43,2;1;1,0045;-0,0045;2,025E-05;
43,22;1;1,0045;-0,0045;2,025E-05;
43,24;1;1,0045;-0,0045;2,025E-05;
43,26;1;1,0045;-0,0045;2,025E-05;
43,28;1;1,0045;-0,0045;2,025E-05;
43,3;1;1,0045;-0,0045;2,025E-05;
43,32;1;1,0045;-0,0045;2,025E-05;
43,34;1;1,0045;-0,0045;2,025E-05;
43,36;1;1,0045;-0,0045;2,025E-05;
43,38;1;1,0045;-0,0045;2,025E-05;
43,4;1;1,0045;-0,0045;2,025E-05;
43,42;1;1,0045;-0,0045;2,025E-05;
43,44;1;1,0045;-0,0045;2,025E-05;
43,46;1;1,0045;-0,0045;2,025E-05;
43,48;1;1,0045;-0,0045;2,025E-05;
43,5;1;1,0045;-0,0045;2,025E-05;
43,52;1;1,0045;-0,0045;2,025E-05;
43,54;1;1,0045;-0,0045;2,025E-05;
43,56;1;1,0045;-0,0045;2,025E-05;
43,58;1;1,0045;-0,0045;2,025E-05;
43,6;1;1,0045;-0,0045;2,025E-05;
43,62;1;1,0045;-0,0045;2,025E-05;
43,64;1;1,0045;-0,0045;2,025E-05;
43,66;1;1,0045;-0,0045;2,025E-05;
43,68;1;1,0045;-0,0045;2,025E-05;
43,7;1;1,0045;-0,0045;2,025E-05;
43,72;1;1,0045;-0,0045;2,025E-05;
43,74;1;1,0045;-0,0045;2,025E-05;
43,76;1;1,0045;-0,0045;2,025E-05;
43,78;1;1,0045;-0,0045;2,025E-05;
43,8;1;1,0045;-0,0045;2,025E-05;
43,82;1;1,0045;-0,0045;2,025E-05;
43,84;1;1,0045;-0,0045;2,025E-05;
43,86;1;1,0045;-0,0045;2,025E-05;
43,88;1;1,0045;-0,0045;2,025E-05;
43,9;1;1,0045;-0,0045;2,025E-05;
43,92;1;1,0045;-0,0045;2,025E-05;
43,94;1;1,0045;-0,0045;2,025E-05;
43,96;1;1,0045;-0,0045;2,025E-05;
43,98;1;1,0045;-0,0045;2,025E-05;
44;1;1,0045;-0,0045;2,025E-05;
44,02;1;1,0045;-0,0045;2,025E-05;
44,04;1;1,0045;-0,0045;2,025E-05;
44,06;1;1,0045;-0,0045;2,025E-05;
44,08;1;1,0045;-0,0045;2,025E-05;
44,1;1;1,0045;-0,0045;2,025E-05;
44,12;1;1,0045;-0,0045;2,025E-05;
44,14;1;1,0045;-0,0045;2,025E-05;
44,16;1;1,0045;-0,0045;2,025E-05;
44,18;1;1,0045;-0,0045;2,025E-05;
44,2;1;1,0045;-0,0045;2,025E-05;
44,22;1;1,0045;-0,0045;2,025E-05;
44,24;1;1,0045;-0,0045;2,025E-05;
44,26;1;1,0045;-0,0045;2,025E-05;
44,28;1;1,0045;-0,0045;2,025E-05;
44,3;1;1,0045;-0,0045;2,025E-05;
44,32;1;1,0045;-0,0045;2,025E-05;
44,34;1;1,0045;-0,0045;2,025E-05;
44,36;1;1,0045;-0,0045;2,025E-05;
44,38;1;1,0045;-0,0045;2,025E-05;
44,4;1;1,0045;-0,0045;2,025E-05;
44,42;1;1,0045;-0,0045;2,025E-05;
44,44;1;1,0045;-0,0045;2,025E-05;
44,46;1;1,0045;-0,0045;2,025E-05;
44,48;1;1,0045;-0,0045;2,025E-05;
44,5;1;1,0045;-0,0045;2,025E-05;
44,52;1;1,0045;-0,0045;2,025E-05;
44,54;1;1,0045;-0,0045;2,025E-05;
44,56;1;1,0045;-0,0045;2,025E-05;
44,58;1;1,0045;-0,0045;2,025E-05;
44,6;1;1,0045;-0,0045;2,025E-05;
44,62;1;1,0045;-0,0045;2,025E-05;
44,64;1;1,0045;-0,0045;2,025E-05;
44,66;1;1,0045;-0,0045;2,025E-05;
44,68;1;1,0045;-0,0045;2,025E-05;
44,7;1;1,0045;-0,0045;2,025E-05;
44,72;1;1,0045;-0,0045;2,025E-05;
44,74;1;1,0045;-0,0045;2,025E-05;
44,76;1;1,0045;-0,0045;2,025E-05;
44,78;1;1,0045;-0,0045;2,025E-05;
44,8;1;1,0045;-0,0045;2,025E-05;
44,82;1;1,0045;-0,0045;2,025E-05;
44,84;1;1,0045;-0,0045;2,025E-05;
44,86;1;1,0045;-0,0045;2,025E-05;
44,88;1;1,0045;-0,0045;2,025E-05;
44,9;1;1,0045;-0,0045;2,025E-05;
44,92;1;1,0045;-0,0045;2,025E-05;
44,94;1;1,0045;-0,0045;2,025E-05;
44,96;1;1,0045;-0,0045;2,025E-05;
44,98;1;1,0045;-0,0045;2,025E-05;
45;1;1,0045;-0,0045;2,025E-05;
45,02;1;1,0045;-0,0045;2,025E-05;
45,04;1;1,0045;-0,0045;2,025E-05;
45,06;1;1,0045;-0,0045;2,025E-05;
45,08;1;1,0045;-0,0045;2,025E-05;
45,1;1;1,0045;-0,0045;2,025E-05;
45,12;1;1,0045;-0,0045;2,025E-05;
45,14;1;1,0045;-0,0045;2,025E-05;
45,16;1;1,0045;-0,0045;2,025E-05;
45,18;1;1,0045;-0,0045;2,025E-05;
45,2;1;1,0045;-0,0045;2,025E-05;
45,22;1;1,0045;-0,0045;2,025E-05;
45,24;1;1,0045;-0,0045;2,025E-05;
45,26;1;1,0045;-0,0045;2,025E-05;
45,28;1;1,0045;-0,0045;2,025E-05;
45,3;1;1,0045;-0,0045;2,025E-05;
45,32;1;1,0045;-0,0045;2,025E-05;
45,34;1;1,0045;-0,0045;2,025E-05;
45,36;1;1,0045;-0,0045;2,025E-05;
45,38;1;1,0045;-0,0045;2,025E-05;
45,4;1;1,0045;-0,0045;2,025E-05;
45,42;1;1,0045;-0,0045;2,025E-05;
45,44;1;1,0045;-0,0045;2,025E-05;
45,46;1;1,0045;-0,0045;2,025E-05;
45,48;1;1,0045;-0,0045;2,025E-05;
45,5;1;1,0045;-0,0045;2,025E-05;
45,52;1;1,0045;-0,0045;2,025E-05;
45,54;1;1,0045;-0,0045;2,025E-05;
45,56;1;1,0045;-0,0045;2,025E-05;
45,58;1;1,0045;-0,0045;2,025E-05;
45,6;1;1,0045;-0,0045;2,025E-05;
45,62;1;1,0045;-0,0045;2,025E-05;
45,64;1;1,0045;-0,0045;2,025E-05;
45,66;1;1,0045;-0,0045;2,025E-05;
45,68;1;1,0045;-0,0045;2,025E-05;
45,7;1;1,0045;-0,0045;2,025E-05;
45,72;1;1,0045;-0,0045;2,025E-05;
45,74;1;1,0045;-0,0045;2,025E-05;
45,76;1;1,0045;-0,0045;2,025E-05;
45,78;1;1,0045;-0,0045;2,025E-05;
45,8;1;1,0045;-0,0045;2,025E-05;
45,82;1;1,0045;-0,0045;2,025E-05;
45,84;1;1,0045;-0,0045;2,025E-05;
45,86;1;1,0045;-0,0045;2,025E-05;
45,88;1;1,0045;-0,0045;2,025E-05;
45,9;1;1,0045;-0,0045;2,025E-05;
45,92;1;1,0045;-0,0045;2,025E-05;
45,94;1;1,0045;-0,0045;2,025E-05;
45,96;1;1,0045;-0,0045;2,025E-05;
45,98;1;1,0045;-0,0045;2,025E-05;
46;1;1,0045;-0,0045;2,025E-05;
46,02;1;1,0045;-0,0045;2,025E-05;
46,04;1;1,0045;-0,0045;2,025E-05;
46,06;1;1,0045;-0,0045;2,025E-05;
46,08;1;1,0045;-0,0045;2,025E-05;
46,1;1;1,0045;-0,0045;2,025E-05;
46,12;1;1,0045;-0,0045;2,025E-05;
46,14;1;1,0045;-0,0045;2,025E-05;
46,16;1;1,0045;-0,0045;2,025E-05;
46,18;1;1,0045;-0,0045;2,025E-05;
46,2;1;1,0045;-0,0045;2,025E-05;
46,22;1;1,0045;-0,0045;2,025E-05;
46,24;1;1,0045;-0,0045;2,025E-05;
46,26;1;1,0045;-0,0045;2,025E-05;
46,28;1;1,0045;-0,0045;2,025E-05;
46,3;1;1,0045;-0,0045;2,025E-05;
46,32;1;1,0045;-0,0045;2,025E-05;
46,34;1;1,0045;-0,0045;2,025E-05;
46,36;1;1,0045;-0,0045;2,025E-05;
46,38;1;1,0045;-0,0045;2,025E-05;
46,4;1;1,0045;-0,0045;2,025E-05;
46,42;1;1,0045;-0,0045;2,025E-05;
46,44;1;1,0045;-0,0045;2,025E-05;
46,46;1;1,0045;-0,0045;2,025E-05;
46,48;1;1,0045;-0,0045;2,025E-05;
46,5;1;1,0045;-0,0045;2,025E-05;
46,52;1;1,0045;-0,0045;2,025E-05;
46,54;1;1,0045;-0,0045;2,025E-05;
46,56;1;1,0045;-0,0045;2,025E-05;
46,58;1;1,0045;-0,0045;2,025E-05;
46,6;1;1,0045;-0,0045;2,025E-05;
46,62;1;1,0045;-0,0045;2,025E-05;
46,64;1;1,0045;-0,0045;2,025E-05;
46,66;1;1,0045;-0,0045;2,025E-05;
46,68;1;1,0045;-0,0045;2,025E-05;
46,7;1;1,0045;-0,0045;2,025E-05;
46,72;1;1,0045;-0,0045;2,025E-05;
46,74;1;1,0045;-0,0045;2,025E-05;
46,76;1;1,0045;-0,0045;2,025E-05;
46,78;1;1,0045;-0,0045;2,025E-05;
46,8;1;1,0045;-0,0045;2,025E-05;
46,82;1;1,0045;-0,0045;2,025E-05;
46,84;1;1,0045;-0,0045;2,025E-05;
46,86;1;1,0045;-0,0045;2,025E-05;
46,88;1;1,0045;-0,0045;2,025E-05;
46,9;1;1,0045;-0,0045;2,025E-05;
46,92;1;1,0045;-0,0045;2,025E-05;
46,94;1;1,0045;-0,0045;2,025E-05;
46,96;1;1,0045;-0,0045;2,025E-05;
46,98;1;1,0045;-0,0045;2,025E-05;
47;1;1,0045;-0,0045;2,025E-05;
47,02;1;1,0045;-0,0045;2,025E-05;
47,04;1;1,0045;-0,0045;2,025E-05;
47,06;1;1,0045;-0,0045;2,025E-05;
47,08;1;1,0045;-0,0045;2,025E-05;
47,1;1;1,0045;-0,0045;2,025E-05;
47,12;1;1,0045;-0,0045;2,025E-05;
47,14;1;1,0045;-0,0045;2,025E-05;
47,16;1;1,0045;-0,0045;2,025E-05;
47,18;1;1,0045;-0,0045;2,025E-05;
47,2;1;1,0045;-0,0045;2,025E-05;
47,22;1;1,0045;-0,0045;2,025E-05;
47,24;1;1,0045;-0,0045;2,025E-05;
47,26;1;1,0045;-0,0045;2,025E-05;
47,28;1;1,0045;-0,0045;2,025E-05;
47,3;1;1,0045;-0,0045;2,025E-05;
47,32;1;1,0045;-0,0045;2,025E-05;
47,34;1;1,0045;-0,0045;2,025E-05;
47,36;1;1,0045;-0,0045;2,025E-05;
47,38;1;1,0045;-0,0045;2,025E-05;
47,4;1;1,0045;-0,0045;2,025E-05;
47,42;1;1,0045;-0,0045;2,025E-05;
47,44;1;1,0045;-0,0045;2,025E-05;
47,46;1;1,0045;-0,0045;2,025E-05;
47,48;1;1,0045;-0,0045;2,025E-05;
47,5;1;1,0045;-0,0045;2,025E-05;
47,52;1;1,0045;-0,0045;2,025E-05;
47,54;1;1,0045;-0,0045;2,025E-05;
47,56;1;1,0045;-0,0045;2,025E-05;
47,58;1;1,0045;-0,0045;2,025E-05;
47,6;1;1,0045;-0,0045;2,025E-05;
47,62;1;1,0045;-0,0045;2,025E-05;
47,64;1;1,0045;-0,0045;2,025E-05;
47,66;1;1,0045;-0,0045;2,025E-05;
47,68;1;1,0045;-0,0045;2,025E-05;
47,7;1;1,0045;-0,0045;2,025E-05;
47,72;1;1,0045;-0,0045;2,025E-05;
47,74;1;1,0045;-0,0045;2,025E-05;
47,76;1;1,0045;-0,0045;2,025E-05;
47,78;1;1,0045;-0,0045;2,025E-05;
47,8;1;1,0045;-0,0045;2,025E-05;
47,82;1;1,0045;-0,0045;2,025E-05;
47,84;1;1,0045;-0,0045;2,025E-05;
47,86;1;1,0045;-0,0045;2,025E-05;
47,88;1;1,0045;-0,0045;2,025E-05;
47,9;1;1,0045;-0,0045;2,025E-05;
47,92;1;1,0045;-0,0045;2,025E-05;
47,94;1;1,0045;-0,0045;2,025E-05;
47,96;1;1,0045;-0,0045;2,025E-05;
47,98;1;1,0045;-0,0045;2,025E-05;
48;1;1,0045;-0,0045;2,025E-05;
48,02;1;1,0045;-0,0045;2,025E-05;
48,04;1;1,0045;-0,0045;2,025E-05;
48,06;1;1,0045;-0,0045;2,025E-05;
48,08;1;1,0045;-0,0045;2,025E-05;
48,1;1;1,0045;-0,0045;2,025E-05;
48,12;1;1,0045;-0,0045;2,025E-05;
48,14;1;1,0045;-0,0045;2,025E-05;
48,16;1;1,0045;-0,0045;2,025E-05;
48,18;1;1,0045;-0,0045;2,025E-05;
48,2;1;1,0045;-0,0045;2,025E-05;
48,22;1;1,0045;-0,0045;2,025E-05;
48,24;1;1,0045;-0,0045;2,025E-05;
48,26;1;1,0045;-0,0045;2,025E-05;
48,28;1;1,0045;-0,0045;2,025E-05;
48,3;1;1,0045;-0,0045;2,025E-05;
48,32;1;1,0045;-0,0045;2,025E-05;
48,34;1;1,0045;-0,0045;2,025E-05;
48,36;1;1,0045;-0,0045;2,025E-05;
48,38;1;1,0045;-0,0045;2,025E-05;
48,4;1;1,0045;-0,0045;2,025E-05;
48,42;1;1,0045;-0,0045;2,025E-05;
48,44;1;1,0045;-0,0045;2,025E-05;
48,46;1;1,0045;-0,0045;2,025E-05;
48,48;1;1,0045;-0,0045;2,025E-05;
48,5;1;1,0045;-0,0045;2,025E-05;
48,52;1;1,0045;-0,0045;2,025E-05;
48,54;1;1,0045;-0,0045;2,025E-05;
48,56;1;1,0045;-0,0045;2,025E-05;
48,58;1;1,0045;-0,0045;2,025E-05;
