time,set point,output,process,set point test,output test,process test
"69,7","0,34765","17,1","0,33259","-0,061411","-2,9311","-0,058919"
"69,72","0,34765","17,1","0,33255","-0,061411","-2,9302","-0,059013"
"69,74","0,34765","17,1","0,33251","-0,061411","-2,9293","-0,059103"
"69,76","0,34765","17,101","0,33247","-0,061411","-2,9283","-0,059188"
"69,78","0,34765","17,101","0,33243","-0,061411","-2,9274","-0,05927"
"69,8","0,34765","17,102","0,33239","-0,061411","-2,9263","-0,059348"
"69,82","0,34765","17,102","0,33236","-0,061411","-2,9253","-0,059422"
"69,84","0,34765","17,103","0,33232","-0,061411","-2,9242","-0,059493"
"69,86","0,34765","17,104","0,33229","-0,061411","-2,9231","-0,05956"
"69,88","0,34765","17,104","0,33226","-0,061411","-2,922","-0,059624"
"69,9","0,34765","17,105","0,33223","-0,061411","-2,9208","-0,059684"
"69,92","0,34765","17,105","0,33221","-0,061411","-2,9197","-0,059742"
"69,94","0,34765","17,106","0,33218","-0,061411","-2,9185","-0,059796"
"69,96","0,34765","17,106","0,33216","-0,061411","-2,9173","-0,059847"
"69,98","0,34765","17,107","0,33213","-0,061411","-2,9161","-0,059896"
70,"0,34765","17,108","0,33211","-0,061411","-2,9149","-0,059941"
"70,02","0,34765","17,108","0,33209","-0,061411","-2,9137","-0,059984"
"70,04","0,34765","17,109","0,33207","-0,061411","-2,9125","-0,060025"
"70,06","0,34765","17,11","0,33206","-0,061411","-2,9113","-0,060063"
"70,08","0,34765","17,11","0,33204","-0,061411","-2,9102","-0,060098"
"70,1","0,34765","17,111","0,33202","-0,061411","-2,909","-0,060131"
"70,12","0,34765","17,111","0,33201","-0,061411","-2,9078","-0,060162"
"70,14","0,34765","17,112","0,332","-0,061411","-2,9066","-0,060191"
"70,16","0,34765","17,113","0,33198","-0,061411","-2,9054","-0,060217"
"70,18","0,34765","17,113","0,33197","-0,061411","-2,9043","-0,060242"
"70,2","0,34765","17,114","0,33196","-0,061411","-2,9031","-0,060264"
"70,22","0,34765","17,114","0,33195","-0,061411","-2,902","-0,060285"
"70,24","0,34765","17,115","0,33194","-0,061411","-2,9009","-0,060304"
"70,26","0,34765","17,115","0,33193","-0,061411","-2,8998","-0,060322"
"70,28","0,34765","17,116","0,33193","-0,061411","-2,8987","-0,060337"
"70,3","0,34765","17,116","0,33192","-0,061411","-2,8976","-0,060351"
"70,32","0,34765","17,117","0,33191","-0,061411","-2,8965","-0,060364"
"70,34","0,34765","17,118","0,33191","-0,061411","-2,8955","-0,060375"
"70,36","0,34765","17,118","0,3319","-0,061411","-2,8945","-0,060385"
"70,38","0,34765","17,119","0,3319","-0,061411","-2,8935","-0,060394"
"70,4","0,34765","17,119","0,3319","-0,061411","-2,8925","-0,060401"
"70,42","0,34765","17,12","0,33189","-0,061411","-2,8915","-0,060408"
"70,44","0,34765","17,12","0,33189","-0,061411","-2,8906","-0,060413"
"70,46","0,34765","17,121","0,33189","-0,061411","-2,8896","-0,060417"
"70,48","0,34765","17,121","0,33189","-0,061411","-2,8887","-0,06042"
"70,5","0,34765","17,121","0,33189","-0,061411","-2,8878","-0,060422"
"70,52","0,34765","17,122","0,33189","-0,061411","-2,887","-0,060423"
"70,54","0,34765","17,122","0,33189","-0,061411","-2,8861","-0,060424"
"70,56","0,34765","17,123","0,33189","-0,061411","-2,8853","-0,060423"
"70,58","0,34765","17,123","0,33189","-0,061411","-2,8845","-0,060422"
"70,6","0,34765","17,124","0,33189","-0,061411","-2,8837","-0,060421"
"70,62","0,34765","17,124","0,33189","-0,061411","-2,8829","-0,060418"
"70,64","0,34765","17,124","0,33189","-0,061411","-2,8822","-0,060415"
"70,66","0,34765","17,125","0,33189","-0,061411","-2,8814","-0,060411"
"70,68","0,34765","17,125","0,33189","-0,061411","-2,8807","-0,060407"
"70,7","0,34765","17,125","0,3319","-0,061411","-2,88","-0,060402"
"70,72","0,34765","17,126","0,3319","-0,061411","-2,8794","-0,060397"
"70,74","0,34765","17,126","0,3319","-0,061411","-2,8787","-0,060392"
"70,76","0,34765","17,126","0,3319","-0,061411","-2,8781","-0,060386"
"70,78","0,34765","17,127","0,33191","-0,061411","-2,8775","-0,060379"
"70,8","0,34765","17,127","0,33191","-0,061411","-2,8769","-0,060373"
"70,82","0,34765","17,127","0,33191","-0,061411","-2,8763","-0,060366"
"70,84","0,34765","17,128","0,33192","-0,061411","-2,8758","-0,060359"
"70,86","0,34765","17,128","0,33192","-0,061411","-2,8753","-0,060351"
"70,88","0,34765","17,128","0,33192","-0,061411","-2,8748","-0,060343"
"70,9","0,34765","17,128","0,33193","-0,061411","-2,8743","-0,060336"
"70,92","0,34765","17,129","0,33193","-0,061411","-2,8738","-0,060327"
"70,94","0,34765","17,129","0,33193","-0,061411","-2,8733","-0,060319"
"70,96","0,34765","17,129","0,33194","-0,061411","-2,8729","-0,060311"
"70,98","0,34765","17,129","0,33194","-0,061411","-2,8725","-0,060302"
71,"0,34765","17,129","0,33195","-0,061411","-2,872","-0,060294"
"71,02","0,34765","17,13","0,33195","-0,061411","-2,8716","-0,060285"
"71,04","0,34765","17,13","0,33196","-0,061411","-2,8713","-0,060277"
"71,06","0,34765","17,13","0,33196","-0,061411","-2,8709","-0,060268"
"71,08","0,34765","17,13","0,33196","-0,061411","-2,8706","-0,060259"
"71,1","0,34765","17,13","0,33197","-0,061411","-2,8702","-0,06025"
"71,12","0,34765","17,131","0,33197","-0,061411","-2,8699","-0,060242"
"71,14","0,34765","17,131","0,33198","-0,061411","-2,8696","-0,060233"
"71,16","0,34765","17,131","0,33198","-0,061411","-2,8693","-0,060224"
"71,18","0,34765","17,131","0,33198","-0,061411","-2,869","-0,060215"
"71,2","0,34765","17,131","0,33199","-0,061411","-2,8688","-0,060207"
"71,22","0,34765","17,131","0,33199","-0,061411","-2,8685","-0,060198"
"71,24","0,34765","17,131","0,332","-0,061411","-2,8683","-0,06019"
"71,26","0,34765","17,131","0,332","-0,061411","-2,8681","-0,060181"
"71,28","0,34765","17,132","0,332","-0,061411","-2,8678","-0,060173"
"71,3","0,34765","17,132","0,33201","-0,061411","-2,8676","-0,060165"
"71,32","0,34765","17,132","0,33201","-0,061411","-2,8674","-0,060157"
"71,34","0,34765","17,132","0,33202","-0,061411","-2,8673","-0,060149"
"71,36","0,34765","17,132","0,33202","-0,061411","-2,8671","-0,060141"
"71,38","0,34765","17,132","0,33202","-0,061411","-2,8669","-0,060133"
"71,4","0,34765","17,132","0,33203","-0,061411","-2,8668","-0,060125"
"71,42","0,34765","17,132","0,33203","-0,061411","-2,8666","-0,060118"
"71,44","0,34765","17,132","0,33203","-0,061411","-2,8665","-0,060111"
"71,46","0,34765","17,132","0,33204","-0,061411","-2,8663","-0,060103"
"71,48","0,34765","17,132","0,33204","-0,061411","-2,8662","-0,060096"
"71,5","0,34765","17,132","0,33204","-0,061411","-2,8661","-0,060089"
"71,52","0,34765","17,132","0,33205","-0,061411","-2,866","-0,060082"
"71,54","0,34765","17,133","0,33205","-0,061411","-2,8659","-0,060076"
"71,56","0,34765","17,133","0,33205","-0,061411","-2,8658","-0,060069"
"71,58","0,34765","17,133","0,33206","-0,061411","-2,8657","-0,060063"
"71,6","0,34765","17,133","0,33206","-0,061411","-2,8657","-0,060057"
"71,62","0,34765","17,133","0,33206","-0,061411","-2,8656","-0,06005"
"71,64","0,34765","17,133","0,33206","-0,061411","-2,8655","-0,060044"
"71,66","0,34765","17,133","0,33207","-0,061411","-2,8655","-0,060039"
"71,68","0,34765","17,133","0,33207","-0,061411","-2,8654","-0,060033"
"71,7","0,34765","17,133","0,33207","-0,061411","-2,8654","-0,060028"
"71,72","0,34765","17,133","0,33207","-0,061411","-2,8653","-0,060022"
"71,74","0,34765","17,133","0,33208","-0,061411","-2,8653","-0,060017"
"71,76","0,34765","17,133","0,33208","-0,061411","-2,8653","-0,060012"
"71,78","0,34765","17,133","0,33208","-0,061411","-2,8652","-0,060007"
"71,8","0,34765","17,133","0,33208","-0,061411","-2,8652","-0,060002"
"71,82","0,34765","17,133","0,33209","-0,061411","-2,8652","-0,059998"
"71,84","0,34765","17,133","0,33209","-0,061411","-2,8652","-0,059993"
"71,86","0,34765","17,133","0,33209","-0,061411","-2,8652","-0,059989"
"71,88","0,34765","17,133","0,33209","-0,061411","-2,8651","-0,059985"
"71,9","0,34765","17,133","0,33209","-0,061411","-2,8651","-0,059981"
"71,92","0,34765","17,133","0,3321","-0,061411","-2,8651","-0,059977"
"71,94","0,34765","17,133","0,3321","-0,061411","-2,8651","-0,059973"
"71,96","0,34765","17,133","0,3321","-0,061411","-2,8651","-0,059969"
"71,98","0,34765","17,133","0,3321","-0,061411","-2,8651","-0,059966"
72,-1,"-20,077","0,3321","-0,76136","-21,174","-0,059963"
"72,02",-1,"-22,29","0,32945","-0,76136","-22,262","-0,061369"
"72,04",-1,"-24,362","0,32208","-0,76136","-23,282","-0,065271"
"72,06",-1,"-26,307","0,31078","-0,76136","-24,239","-0,071266"
"72,08",-1,"-28,137","0,29617","-0,76136","-25,139","-0,079011"
"72,1",-1,"-29,861","0,27882","-0,76136","-25,987","-0,088216"
"72,12",-1,"-31,488","0,25917","-0,76136","-26,788","-0,098632"
"72,14",-1,"-33,025","0,23764","-0,76136","-27,544","-0,11005"
"72,16",-1,"-34,48","0,21456","-0,76136","-28,26","-0,12229"
"72,18",-1,"-35,857","0,19022","-0,76136","-28,938","-0,1352"
"72,2",-1,"-37,161","0,16486","-0,76136","-29,579","-0,14865"
"72,22",-1,"-38,397","0,13871","-0,76136","-30,188","-0,16252"
"72,24",-1,"-39,569","0,11193","-0,76136","-30,764","-0,17673"
"72,26",-1,"-40,679","0,084686","-0,76136","-31,311","-0,19117"
"72,28",-1,"-41,732","0,057117","-0,76136","-31,829","-0,2058"
"72,3",-1,"-42,73","0,029338","-0,76136","-32,32","-0,22053"
"72,32",-1,"-43,675","0,0014501","-0,76136","-32,785","-0,23532"
"72,34",-1,"-44,57","-0,026459","-0,76136","-33,225","-0,25012"
"72,36",-1,"-45,417","-0,054314","-0,76136","-33,642","-0,2649"
"72,38",-1,"-46,217","-0,082047","-0,76136","-34,036","-0,27961"
"72,4",-1,"-46,974","-0,1096","-0,76136","-34,408","-0,29422"
"72,42",-1,"-47,688","-0,13692","-0,76136","-34,759","-0,30871"
"72,44",-1,"-48,362","-0,16397","-0,76136","-35,091","-0,32306"
"72,46",-1,"-48,997","-0,19071","-0,76136","-35,403","-0,33724"
"72,48",-1,"-49,594","-0,2171","-0,76136","-35,697","-0,35124"
"72,5",-1,"-50,155","-0,24312","-0,76136","-35,973","-0,36504"
"72,52",-1,"-50,681","-0,26873","-0,76136","-36,232","-0,37862"
"72,54",-1,"-51,174","-0,29393","-0,76136","-36,474","-0,39199"
"72,56",-1,"-51,634","-0,31868","-0,76136","-36,701","-0,40512"
"72,58",-1,"-52,064","-0,34298","-0,76136","-36,913","-0,418"
"72,6",-1,"-52,465","-0,3668","-0,76136","-37,11","-0,43064"
"72,62",-1,"-52,837","-0,39014","-0,76136","-37,293","-0,44302"
"72,64",-1,"-53,182","-0,41299","-0,76136","-37,463","-0,45514"
"72,66",-1,"-53,5","-0,43534","-0,76136","-37,619","-0,46699"
"72,68",-1,"-53,794","-0,45718","-0,76136","-37,764","-0,47857"
"72,7",-1,"-54,063","-0,4785","-0,76136","-37,896","-0,48989"
"72,72",-1,"-54,31","-0,49931","-0,76136","-38,018","-0,50092"
"72,74",-1,"-54,534","-0,51961","-0,76136","-38,128","-0,51169"
"72,76",-1,"-54,738","-0,53938","-0,76136","-38,228","-0,52218"
"72,78",-1,"-54,921","-0,55863","-0,76136","-38,319","-0,53239"
"72,8",-1,"-55,085","-0,57737","-0,76136","-38,399","-0,54232"
"72,82",-1,"-55,231","-0,59558","-0,76136","-38,471","-0,55199"
"72,84",-1,"-55,359","-0,61328","-0,76136","-38,534","-0,56137"
"72,86",-1,"-55,471","-0,63047","-0,76136","-38,589","-0,57049"
"72,88",-1,"-55,566","-0,64714","-0,76136","-38,636","-0,57934"
"72,9",-1,"-55,647","-0,66332","-0,76136","-38,676","-0,58791"
"72,92",-1,"-55,713","-0,67899","-0,76136","-38,709","-0,59623"
"72,94",-1,"-55,766","-0,69417","-0,76136","-38,734","-0,60428"
"72,96",-1,"-55,806","-0,70886","-0,76136","-38,754","-0,61207"
"72,98",-1,"-55,834","-0,72306","-0,76136","-38,768","-0,6196"
73,-1,"-55,85","-0,73679","-0,76136","-38,776","-0,62689"
"73,02",-1,"-55,856","-0,75005","-0,76136","-38,779","-0,63392"
"73,04",-1,"-55,851","-0,76285","-0,76136","-38,776","-0,64071"
"73,06",-1,"-55,836","-0,77519","-0,76136","-38,769","-0,64726"
"73,08",-1,"-55,813","-0,78709","-0,76136","-38,758","-0,65357"
"73,1",-1,"-55,781","-0,79855","-0,76136","-38,742","-0,65964"
"73,12",-1,"-55,741","-0,80958","-0,76136","-38,722","-0,66549"
"73,14",-1,"-55,694","-0,82018","-0,76136","-38,699","-0,67112"
"73,16",-1,"-55,639","-0,83037","-0,76136","-38,672","-0,67652"
"73,18",-1,"-55,579","-0,84016","-0,76136","-38,642","-0,68172"
"73,2",-1,"-55,512","-0,84955","-0,76136","-38,61","-0,6867"
"73,22",-1,"-55,44","-0,85856","-0,76136","-38,574","-0,69147"
"73,24",-1,"-55,363","-0,86718","-0,76136","-38,536","-0,69605"
"73,26",-1,"-55,281","-0,87544","-0,76136","-38,496","-0,70043"
"73,28",-1,"-55,195","-0,88334","-0,76136","-38,454","-0,70462"
"73,3",-1,"-55,105","-0,89088","-0,76136","-38,409","-0,70862"
"73,32",-1,"-55,011","-0,89809","-0,76136","-38,363","-0,71244"
"73,34",-1,"-54,914","-0,90496","-0,76136","-38,316","-0,71609"
"73,36",-1,"-54,815","-0,9115","-0,76136","-38,267","-0,71956"
"73,38",-1,"-54,713","-0,91774","-0,76136","-38,216","-0,72287"
"73,4",-1,"-54,608","-0,92366","-0,76136","-38,165","-0,72601"
"73,42",-1,"-54,502","-0,92929","-0,76136","-38,113","-0,729"
"73,44",-1,"-54,394","-0,93463","-0,76136","-38,06","-0,73183"
"73,46",-1,"-54,284","-0,93969","-0,76136","-38,006","-0,73451"
"73,48",-1,"-54,174","-0,94448","-0,76136","-37,951","-0,73705"
"73,5",-1,"-54,062","-0,94901","-0,76136","-37,896","-0,73946"
"73,52",-1,"-53,95","-0,95328","-0,76136","-37,841","-0,74172"
"73,54",-1,"-53,837","-0,95731","-0,76136","-37,786","-0,74386"
"73,56",-1,"-53,724","-0,9611","-0,76136","-37,73","-0,74587"
"73,58",-1,"-53,611","-0,96466","-0,76136","-37,674","-0,74776"
"73,6",-1,"-53,498","-0,968","-0,76136","-37,619","-0,74953"
"73,62",-1,"-53,385","-0,97113","-0,76136","-37,563","-0,75119"
"73,64",-1,"-53,273","-0,97405","-0,76136","-37,508","-0,75274"
"73,66",-1,"-53,161","-0,97677","-0,76136","-37,453","-0,75418"
"73,68",-1,"-53,049","-0,97931","-0,76136","-37,398","-0,75553"
"73,7",-1,"-52,939","-0,98165","-0,76136","-37,344","-0,75677"
"73,72",-1,"-52,829","-0,98383","-0,76136","-37,29","-0,75793"
"73,74",-1,"-52,721","-0,98583","-0,76136","-37,236","-0,75899"
"73,76",-1,"-52,613","-0,98767","-0,76136","-37,184","-0,75996"
"73,78",-1,"-52,507","-0,98936","-0,76136","-37,131","-0,76086"
"73,8",-1,"-52,402","-0,99089","-0,76136","-37,08","-0,76167"
"73,82",-1,"-52,299","-0,99228","-0,76136","-37,029","-0,76241"
"73,84",-1,"-52,197","-0,99354","-0,76136","-36,979","-0,76308"
"73,86",-1,"-52,096","-0,99466","-0,76136","-36,929","-0,76367"
"73,88",-1,"-51,997","-0,99566","-0,76136","-36,881","-0,76421"
"73,9",-1,"-51,9","-0,99655","-0,76136","-36,833","-0,76467"
"73,92",-1,"-51,805","-0,99731","-0,76136","-36,786","-0,76508"
"73,94",-1,"-51,711","-0,99798","-0,76136","-36,74","-0,76543"
"73,96",-1,"-51,619","-0,99853","-0,76136","-36,694","-0,76573"
"73,98",-1,"-51,529","-0,99899","-0,76136","-36,65","-0,76597"
74,-1,"-51,441","-0,99936","-0,76136","-36,607","-0,76617"
"74,02",-1,"-51,354","-0,99964","-0,76136","-36,564","-0,76631"
"74,04",-1,"-51,27","-0,99984","-0,76136","-36,523","-0,76642"
"74,06",-1,"-51,187","-0,99996","-0,76136","-36,482","-0,76648"
"74,08",-1,"-51,107",-1,"-0,76136","-36,442","-0,76651"
"74,1",-1,"-51,028","-0,99997","-0,76136","-36,404","-0,76649"
"74,12",-1,"-50,951","-0,99988","-0,76136","-36,366","-0,76644"
"74,14",-1,"-50,876","-0,99973","-0,76136","-36,329","-0,76636"
"74,16",-1,"-50,804","-0,99952","-0,76136","-36,293","-0,76625"
"74,18",-1,"-50,733","-0,99925","-0,76136","-36,258","-0,76611"
"74,2",-1,"-50,664","-0,99894","-0,76136","-36,224","-0,76594"
"74,22",-1,"-50,597","-0,99857","-0,76136","-36,191","-0,76575"
"74,24",-1,"-50,532","-0,99817","-0,76136","-36,159","-0,76553"
"74,26",-1,"-50,468","-0,99772","-0,76136","-36,128","-0,7653"
"74,28",-1,"-50,407","-0,99723","-0,76136","-36,098","-0,76504"
"74,3",-1,"-50,348","-0,99671","-0,76136","-36,069","-0,76476"
"74,32",-1,"-50,29","-0,99616","-0,76136","-36,04","-0,76447"
"74,34",-1,"-50,234","-0,99558","-0,76136","-36,013","-0,76416"
"74,36",-1,"-50,18","-0,99497","-0,76136","-35,986","-0,76384"
"74,38",-1,"-50,128","-0,99434","-0,76136","-35,961","-0,7635"
"74,4",-1,"-50,078","-0,99368","-0,76136","-35,936","-0,76316"
"74,42",-1,"-50,029","-0,99301","-0,76136","-35,912","-0,7628"
"74,44",-1,"-49,982","-0,99232","-0,76136","-35,889","-0,76243"
"74,46",-1,"-49,937","-0,99161","-0,76136","-35,867","-0,76206"
"74,48",-1,"-49,893","-0,99089","-0,76136","-35,845","-0,76167"
"74,5",-1,"-49,851","-0,99015","-0,76136","-35,824","-0,76129"
"74,52",-1,"-49,81","-0,98941","-0,76136","-35,805","-0,76089"
"74,54",-1,"-49,772","-0,98866","-0,76136","-35,785","-0,76049"
"74,56",-1,"-49,734","-0,98791","-0,76136","-35,767","-0,76009"
"74,58",-1,"-49,698","-0,98714","-0,76136","-35,749","-0,75969"
"74,6",-1,"-49,664","-0,98638","-0,76136","-35,732","-0,75928"
"74,62",-1,"-49,631","-0,98561","-0,76136","-35,716","-0,75888"
"74,64",-1,"-49,599","-0,98484","-0,76136","-35,701","-0,75847"
"74,66",-1,"-49,569","-0,98407","-0,76136","-35,686","-0,75806"
"74,68",-1,"-49,54","-0,98331","-0,76136","-35,671","-0,75765"
"74,7",-1,"-49,512","-0,98254","-0,76136","-35,658","-0,75725"
"74,72",-1,"-49,486","-0,98178","-0,76136","-35,645","-0,75684"
"74,74",-1,"-49,461","-0,98102","-0,76136","-35,632","-0,75644"
"74,76",-1,"-49,437","-0,98027","-0,76136","-35,621","-0,75605"
"74,78",-1,"-49,414","-0,97953","-0,76136","-35,609","-0,75565"
"74,8",-1,"-49,392","-0,97879","-0,76136","-35,599","-0,75526"
"74,82",-1,"-49,372","-0,97806","-0,76136","-35,589","-0,75487"
"74,84",-1,"-49,352","-0,97734","-0,76136","-35,579","-0,75449"
"74,86",-1,"-49,334","-0,97663","-0,76136","-35,57","-0,75411"
"74,88",-1,"-49,316","-0,97592","-0,76136","-35,561","-0,75374"
"74,9",-1,"-49,3","-0,97523","-0,76136","-35,553","-0,75337"
"74,92",-1,"-49,284","-0,97454","-0,76136","-35,546","-0,75301"
"74,94",-1,"-49,269","-0,97387","-0,76136","-35,538","-0,75265"
"74,96",-1,"-49,255","-0,97321","-0,76136","-35,531","-0,7523"
"74,98",-1,"-49,242","-0,97256","-0,76136","-35,525","-0,75195"
75,-1,"-49,23","-0,97192","-0,76136","-35,519","-0,75162"
"75,02",-1,"-49,219","-0,9713","-0,76136","-35,513","-0,75128"
"75,04",-1,"-49,208","-0,97068","-0,76136","-35,508","-0,75096"
"75,06",-1,"-49,198","-0,97008","-0,76136","-35,503","-0,75064"
"75,08",-1,"-49,189","-0,96949","-0,76136","-35,499","-0,75033"
"75,1",-1,"-49,18","-0,96892","-0,76136","-35,495","-0,75002"
"75,12",-1,"-49,173","-0,96836","-0,76136","-35,491","-0,74972"
"75,14",-1,"-49,165","-0,96781","-0,76136","-35,487","-0,74943"
"75,16",-1,"-49,159","-0,96727","-0,76136","-35,484","-0,74915"
"75,18",-1,"-49,152","-0,96675","-0,76136","-35,481","-0,74887"
"75,2",-1,"-49,147","-0,96624","-0,76136","-35,478","-0,7486"
"75,22",-1,"-49,142","-0,96574","-0,76136","-35,476","-0,74834"
"75,24",-1,"-49,137","-0,96526","-0,76136","-35,473","-0,74808"
"75,26",-1,"-49,133","-0,96479","-0,76136","-35,471","-0,74783"
"75,28",-1,"-49,13","-0,96434","-0,76136","-35,47","-0,74759"
"75,3",-1,"-49,126","-0,96389","-0,76136","-35,468","-0,74736"
"75,32",-1,"-49,124","-0,96346","-0,76136","-35,467","-0,74713"
"75,34",-1,"-49,121","-0,96304","-0,76136","-35,465","-0,74691"
"75,36",-1,"-49,119","-0,96264","-0,76136","-35,464","-0,74669"
"75,38",-1,"-49,118","-0,96224","-0,76136","-35,464","-0,74648"
"75,4",-1,"-49,116","-0,96186","-0,76136","-35,463","-0,74628"
"75,42",-1,"-49,115","-0,9615","-0,76136","-35,463","-0,74609"
"75,44",-1,"-49,115","-0,96114","-0,76136","-35,462","-0,7459"
"75,46",-1,"-49,114","-0,9608","-0,76136","-35,462","-0,74571"
"75,48",-1,"-49,114","-0,96047","-0,76136","-35,462","-0,74554"
"75,5",-1,"-49,114","-0,96015","-0,76136","-35,462","-0,74537"
"75,52",-1,"-49,115","-0,95984","-0,76136","-35,462","-0,7452"
"75,54",-1,"-49,115","-0,95954","-0,76136","-35,463","-0,74505"
"75,56",-1,"-49,116","-0,95925","-0,76136","-35,463","-0,74489"
"75,58",-1,"-49,117","-0,95898","-0,76136","-35,463","-0,74475"
"75,6",-1,"-49,118","-0,95871","-0,76136","-35,464","-0,74461"
"75,62",-1,"-49,12","-0,95846","-0,76136","-35,465","-0,74447"
"75,64",-1,"-49,121","-0,95821","-0,76136","-35,465","-0,74434"
"75,66",-1,"-49,123","-0,95798","-0,76136","-35,466","-0,74422"
"75,68",-1,"-49,125","-0,95775","-0,76136","-35,467","-0,7441"
"75,7",-1,"-49,127","-0,95753","-0,76136","-35,468","-0,74398"
"75,72",-1,"-49,129","-0,95733","-0,76136","-35,469","-0,74387"
"75,74",-1,"-49,131","-0,95713","-0,76136","-35,47","-0,74377"
"75,76",-1,"-49,133","-0,95694","-0,76136","-35,471","-0,74367"
"75,78",-1,"-49,136","-0,95676","-0,76136","-35,473","-0,74357"
"75,8",-1,"-49,138","-0,95659","-0,76136","-35,474","-0,74348"
"75,82",-1,"-49,141","-0,95643","-0,76136","-35,475","-0,7434"
"75,84",-1,"-49,143","-0,95627","-0,76136","-35,476","-0,74331"
"75,86",-1,"-49,146","-0,95612","-0,76136","-35,478","-0,74323"
"75,88",-1,"-49,149","-0,95598","-0,76136","-35,479","-0,74316"
"75,9",-1,"-49,151","-0,95585","-0,76136","-35,48","-0,74309"
"75,92",-1,"-49,154","-0,95572","-0,76136","-35,482","-0,74302"
"75,94",-1,"-49,157","-0,9556","-0,76136","-35,483","-0,74296"
"75,96",-1,"-49,16","-0,95549","-0,76136","-35,484","-0,7429"
"75,98",-1,"-49,162","-0,95538","-0,76136","-35,486","-0,74284"
76,-1,"-49,165","-0,95528","-0,76136","-35,487","-0,74279"
"76,02",-1,"-49,168","-0,95519","-0,76136","-35,488","-0,74274"
"76,04",-1,"-49,171","-0,9551","-0,76136","-35,49","-0,74269"
"76,06",-1,"-49,174","-0,95501","-0,76136","-35,491","-0,74265"
"76,08",-1,"-49,177","-0,95494","-0,76136","-35,493","-0,74261"
"76,1",-1,"-49,179","-0,95486","-0,76136","-35,494","-0,74257"
"76,12",-1,"-49,182","-0,9548","-0,76136","-35,495","-0,74253"
"76,14",-1,"-49,185","-0,95473","-0,76136","-35,497","-0,7425"
"76,16",-1,"-49,188","-0,95467","-0,76136","-35,498","-0,74247"
"76,18",-1,"-49,191","-0,95462","-0,76136","-35,499","-0,74244"
"76,2",-1,"-49,193","-0,95457","-0,76136","-35,501","-0,74241"
"76,22",-1,"-49,196","-0,95452","-0,76136","-35,502","-0,74239"
"76,24",-1,"-49,199","-0,95448","-0,76136","-35,503","-0,74236"
"76,26",-1,"-49,201","-0,95444","-0,76136","-35,505","-0,74234"
"76,28",-1,"-49,204","-0,95441","-0,76136","-35,506","-0,74233"
"76,3",-1,"-49,206","-0,95438","-0,76136","-35,507","-0,74231"
"76,32",-1,"-49,209","-0,95435","-0,76136","-35,509","-0,74229"
"76,34",-1,"-49,211","-0,95432","-0,76136","-35,51","-0,74228"
"76,36",-1,"-49,214","-0,9543","-0,76136","-35,511","-0,74227"
"76,38",-1,"-49,216","-0,95428","-0,76136","-35,512","-0,74226"
"76,4",-1,"-49,219","-0,95427","-0,76136","-35,513","-0,74225"
"76,42",-1,"-49,221","-0,95425","-0,76136","-35,514","-0,74224"
"76,44",-1,"-49,223","-0,95424","-0,76136","-35,516","-0,74224"
"76,46",-1,"-49,225","-0,95423","-0,76136","-35,517","-0,74223"
"76,48",-1,"-49,228","-0,95423","-0,76136","-35,518","-0,74223"
"76,5",-1,"-49,23","-0,95422","-0,76136","-35,519","-0,74223"
"76,52",-1,"-49,232","-0,95422","-0,76136","-35,52","-0,74223"
"76,54",-1,"-49,234","-0,95422","-0,76136","-35,521","-0,74222"
"76,56",-1,"-49,236","-0,95422","-0,76136","-35,522","-0,74223"
"76,58",-1,"-49,238","-0,95422","-0,76136","-35,523","-0,74223"
"76,6",-1,"-49,239","-0,95423","-0,76136","-35,524","-0,74223"
"76,62",-1,"-49,241","-0,95423","-0,76136","-35,524","-0,74223"
"76,64",-1,"-49,243","-0,95424","-0,76136","-35,525","-0,74223"
"76,66",-1,"-49,245","-0,95425","-0,76136","-35,526","-0,74224"
"76,68",-1,"-49,246","-0,95425","-0,76136","-35,527","-0,74224"
"76,7",-1,"-49,248","-0,95426","-0,76136","-35,528","-0,74225"
"76,72",-1,"-49,25","-0,95428","-0,76136","-35,529","-0,74226"
"76,74",-1,"-49,251","-0,95429","-0,76136","-35,529","-0,74226"
"76,76",-1,"-49,253","-0,9543","-0,76136","-35,53","-0,74227"
"76,78",-1,"-49,254","-0,95432","-0,76136","-35,531","-0,74228"
"76,8",-1,"-49,256","-0,95433","-0,76136","-35,531","-0,74228"
"76,82",-1,"-49,257","-0,95435","-0,76136","-35,532","-0,74229"
"76,84",-1,"-49,258","-0,95436","-0,76136","-35,533","-0,7423"
"76,86",-1,"-49,259","-0,95438","-0,76136","-35,533","-0,74231"
"76,88",-1,"-49,261","-0,9544","-0,76136","-35,534","-0,74232"
"76,9",-1,"-49,262","-0,95441","-0,76136","-35,535","-0,74233"
"76,92",-1,"-49,263","-0,95443","-0,76136","-35,535","-0,74234"
"76,94",-1,"-49,264","-0,95445","-0,76136","-35,536","-0,74235"
"76,96",-1,"-49,265","-0,95447","-0,76136","-35,536","-0,74236"
"76,98",-1,"-49,266","-0,95449","-0,76136","-35,537","-0,74237"
77,-1,"-49,267","-0,9545","-0,76136","-35,537","-0,74238"
"77,02",-1,"-49,268","-0,95452","-0,76136","-35,538","-0,74239"
"77,04",-1,"-49,269","-0,95454","-0,76136","-35,538","-0,7424"
"77,06",-1,"-49,27","-0,95456","-0,76136","-35,539","-0,74241"
