time;RNA;PID;A;A²;;%;
28,68;10,18743511;10,01;0,17743511;0,031483218;;;
28,7;10,18743511;10,01;0,17743511;0,031483218;;;
28,72;10,18743511;10,01;0,17743511;0,031483218;;;
28,74;10,18743511;10,01;0,17743511;0,031483218;;;
28,76;10,18743511;10,01;0,17743511;0,031483218;;;
28,78;10,18743511;10,01;0,17743511;0,031483218;;;
28,8;10,18743511;10,01;0,17743511;0,031483218;;;
28,82;10,18743511;10,01;0,17743511;0,031483218;;;
28,84;10,18743511;10,01;0,17743511;0,031483218;;;
28,86;10,18743511;10,01;0,17743511;0,031483218;;;
28,88;10,18743511;10,01;0,17743511;0,031483218;;;
28,9;10,18743511;10,01;0,17743511;0,031483218;;;
28,92;10,18743511;10,01;0,17743511;0,031483218;;;
28,94;10,18743511;10,01;0,17743511;0,031483218;;;
28,96;10,18743511;10,01;0,17743511;0,031483218;;;
28,98;10,18743511;10,01;0,17743511;0,031483218;;;
29;10,18743511;10,01;0,17743511;0,031483218;;;
29,02;10,18743511;10,01;0,17743511;0,031483218;;;
29,04;10,18743511;10,01;0,17743511;0,031483218;;;
29,06;10,18743511;10,01;0,17743511;0,031483218;;;
29,08;10,18743511;10,01;0,17743511;0,031483218;;;
29,1;10,18743511;10,01;0,17743511;0,031483218;;;
29,12;10,18743511;10,01;0,17743511;0,031483218;;;
29,14;10,18743511;10,01;0,17743511;0,031483218;;;
29,16;10,18743511;10,01;0,17743511;0,031483218;;;
29,18;10,18743511;10,01;0,17743511;0,031483218;;;
29,2;10,18743511;10,01;0,17743511;0,031483218;;;
29,22;10,18743511;10,01;0,17743511;0,031483218;;;
29,24;10,18743511;10,01;0,17743511;0,031483218;;;
29,26;10,18743511;10,01;0,17743511;0,031483218;;;
29,28;10,18743511;10,01;0,17743511;0,031483218;;;
29,3;10,18743511;10,01;0,17743511;0,031483218;;;
29,32;10,18743511;10,01;0,17743511;0,031483218;;;
29,34;10,18743511;10,01;0,17743511;0,031483218;;;
29,36;10,18743511;10,01;0,17743511;0,031483218;;;
29,38;10,18743511;10,01;0,17743511;0,031483218;;;
29,4;10,18743511;10,01;0,17743511;0,031483218;;;
29,42;10,18743511;10,01;0,17743511;0,031483218;;;
29,44;10,18743511;10,01;0,17743511;0,031483218;;;
29,46;10,18743511;10,01;0,17743511;0,031483218;;;
29,48;10,18743511;10,01;0,17743511;0,031483218;;;
29,5;10,18743511;10,01;0,17743511;0,031483218;;;
29,52;10,18743511;10,01;0,17743511;0,031483218;;;
29,54;10,18743511;10,01;0,17743511;0,031483218;;;
29,56;10,18743511;10,01;0,17743511;0,031483218;;;
29,58;10,18743511;10,01;0,17743511;0,031483218;;;
29,6;10,18743511;10,01;0,17743511;0,031483218;;;
29,62;10,18743511;10,01;0,17743511;0,031483218;;;
29,64;10,18743511;10,01;0,17743511;0,031483218;;;
29,66;10,18743511;10,01;0,17743511;0,031483218;;;
29,68;10,18743511;10,01;0,17743511;0,031483218;;;
29,7;10,18743511;10,01;0,17743511;0,031483218;;;
29,72;10,18743511;10,01;0,17743511;0,031483218;;;
29,74;10,18743511;10,01;0,17743511;0,031483218;;;
29,76;10,18743511;10,01;0,17743511;0,031483218;;;
29,78;10,18743511;10,01;0,17743511;0,031483218;;;
29,8;10,18743511;10,01;0,17743511;0,031483218;;;
29,82;10,18743511;10,01;0,17743511;0,031483218;;;
29,84;10,18743511;10,01;0,17743511;0,031483218;;;
29,86;10,18743511;10,01;0,17743511;0,031483218;;;
29,88;10,18743511;10,01;0,17743511;0,031483218;;;
29,9;10,18743511;10,01;0,17743511;0,031483218;;;
29,92;10,18743511;10,01;0,17743511;0,031483218;;;
29,94;10,18743511;10,01;0,17743511;0,031483218;;;
29,96;10,18743511;10,01;0,17743511;0,031483218;;;
29,98;10,18743511;10,01;0,17743511;0,031483218;;;
30;10,18743511;10,01;0,17743511;0,031483218;;;
30,02;10,18743511;10,01;0,17743511;0,031483218;;;
30,04;10,18743511;10,01;0,17743511;0,031483218;;;
30,06;10,18743511;10,01;0,17743511;0,031483218;;;
30,08;10,18743511;10,01;0,17743511;0,031483218;;;
30,1;10,18743511;10,01;0,17743511;0,031483218;;;
30,12;10,18743511;10,01;0,17743511;0,031483218;;;
30,14;10,18743511;10,01;0,17743511;0,031483218;;;
30,16;10,18743511;10,01;0,17743511;0,031483218;;;
30,18;10,18743511;10,01;0,17743511;0,031483218;;;
30,2;10,18743511;10,01;0,17743511;0,031483218;;;
30,22;10,18743511;10,01;0,17743511;0,031483218;;;
30,24;10,18743511;10,01;0,17743511;0,031483218;;;
30,26;10,18743511;10,01;0,17743511;0,031483218;;;
30,28;10,18743511;10,01;0,17743511;0,031483218;;;
30,3;10,18743511;10,01;0,17743511;0,031483218;;;
30,32;10,18743511;10,01;0,17743511;0,031483218;;;
30,34;10,18743511;10,01;0,17743511;0,031483218;;;
30,36;10,18743511;10,01;0,17743511;0,031483218;;;
30,38;10,18743511;10,01;0,17743511;0,031483218;;;
30,4;10,18743511;10,01;0,17743511;0,031483218;;;
30,42;10,18743511;10,01;0,17743511;0,031483218;;;
30,44;10,18743511;10,01;0,17743511;0,031483218;;;
30,46;10,18743511;10,01;0,17743511;0,031483218;;;
30,48;10,18743511;10,01;0,17743511;0,031483218;;;
30,5;10,18743511;10,01;0,17743511;0,031483218;;;
30,52;10,18743511;10,01;0,17743511;0,031483218;;;
30,54;10,18743511;10,01;0,17743511;0,031483218;;;
30,56;10,18743511;10,01;0,17743511;0,031483218;;;
30,58;10,18743511;10,01;0,17743511;0,031483218;;;
30,6;10,18743511;10,01;0,17743511;0,031483218;;;
30,62;10,18743511;10,01;0,17743511;0,031483218;;;
30,64;10,18743511;10,01;0,17743511;0,031483218;;;
30,66;10,18743511;10,01;0,17743511;0,031483218;;;
30,68;10,18743511;10,01;0,17743511;0,031483218;;;
30,7;10,18743511;10,01;0,17743511;0,031483218;;;
30,72;10,18743511;10,01;0,17743511;0,031483218;;;
30,74;10,18743511;10,01;0,17743511;0,031483218;;;
30,76;10,18743511;10,01;0,17743511;0,031483218;;;
30,78;10,18743511;10,01;0,17743511;0,031483218;;;
30,8;10,18743511;10,01;0,17743511;0,031483218;;;
30,82;10,18743511;10,01;0,17743511;0,031483218;;;
30,84;10,18743511;10,01;0,17743511;0,031483218;;;
30,86;10,18743511;10,01;0,17743511;0,031483218;;;
30,88;10,18743511;10,01;0,17743511;0,031483218;;;
30,9;10,18743511;10,01;0,17743511;0,031483218;;;
30,92;10,18743511;10,01;0,17743511;0,031483218;;;
30,94;10,18743511;10,01;0,17743511;0,031483218;;;
30,96;10,18743511;10,01;0,17743511;0,031483218;;;
30,98;10,18743511;10,01;0,17743511;0,031483218;;;
31;10,18743511;10,01;0,17743511;0,031483218;;;
31,02;10,18743511;10,01;0,17743511;0,031483218;;;
31,04;10,18743511;10,01;0,17743511;0,031483218;;;
31,06;10,18743511;10,01;0,17743511;0,031483218;;;
31,08;10,18743511;10,01;0,17743511;0,031483218;;;
31,1;10,18743511;10,01;0,17743511;0,031483218;;;
31,12;10,18743511;10,01;0,17743511;0,031483218;;;
31,14;10,18743511;10,01;0,17743511;0,031483218;;;
31,16;10,18743511;10,01;0,17743511;0,031483218;;;
31,18;10,18743511;10,01;0,17743511;0,031483218;;;
31,2;10,18743511;10,01;0,17743511;0,031483218;;;
31,22;10,18743511;10,01;0,17743511;0,031483218;;;
31,24;10,18743511;10,01;0,17743511;0,031483218;;;
31,26;10,18743511;10,01;0,17743511;0,031483218;;;
31,28;10,18743511;10,01;0,17743511;0,031483218;;;
31,3;10,18743511;10,01;0,17743511;0,031483218;;;
31,32;10,18743511;10,01;0,17743511;0,031483218;;;
31,34;10,18743511;10,01;0,17743511;0,031483218;;;
31,36;10,18743511;10,01;0,17743511;0,031483218;;;
31,38;10,18743511;10,01;0,17743511;0,031483218;;;
31,4;10,18743511;10,01;0,17743511;0,031483218;;;
31,42;10,18743511;10,01;0,17743511;0,031483218;;;
31,44;10,18743511;10,01;0,17743511;0,031483218;;;
31,46;10,18743511;10,01;0,17743511;0,031483218;;;
31,48;10,18743511;10,01;0,17743511;0,031483218;;;
31,5;10,18743511;10,01;0,17743511;0,031483218;;;
31,52;10,18743511;10,01;0,17743511;0,031483218;;;
31,54;10,18743511;10,01;0,17743511;0,031483218;;;
31,56;10,18743511;10,01;0,17743511;0,031483218;;;
31,58;10,18743511;10,01;0,17743511;0,031483218;;;
31,6;10,18743511;10,01;0,17743511;0,031483218;;;
31,62;10,18743511;10,01;0,17743511;0,031483218;;;
31,64;10,18743511;10,01;0,17743511;0,031483218;;;
31,66;10,18743511;10,01;0,17743511;0,031483218;;;
31,68;10,18743511;10,01;0,17743511;0,031483218;;;
31,7;10,18743511;10,01;0,17743511;0,031483218;;;
31,72;10,18743511;10,01;0,17743511;0,031483218;;;
31,74;10,18743511;10,01;0,17743511;0,031483218;;;
31,76;10,18743511;10,01;0,17743511;0,031483218;;;
31,78;10,18743511;10,01;0,17743511;0,031483218;;;
31,8;10,18743511;10,01;0,17743511;0,031483218;;;
31,82;10,18743511;10,01;0,17743511;0,031483218;;;
31,84;10,18743511;10,01;0,17743511;0,031483218;;;
31,86;10,18743511;10,01;0,17743511;0,031483218;;;
31,88;10,18743511;10,01;0,17743511;0,031483218;;;
31,9;10,18743511;10,01;0,17743511;0,031483218;;;
31,92;10,18743511;10,01;0,17743511;0,031483218;;;
31,94;10,18743511;10,01;0,17743511;0,031483218;;;
31,96;10,18743511;10,01;0,17743511;0,031483218;;;
31,98;10,18743511;10,01;0,17743511;0,031483218;;;
32;10,18743511;10,01;0,17743511;0,031483218;;;
32,02;10,18743511;10,01;0,17743511;0,031483218;;;
32,04;10,18743511;10,01;0,17743511;0,031483218;;;
32,06;10,18743511;10,01;0,17743511;0,031483218;;;
32,08;10,18743511;10,01;0,17743511;0,031483218;;;
32,1;10,18743511;10,01;0,17743511;0,031483218;;;
32,12;10,18743511;10,01;0,17743511;0,031483218;;;
32,14;10,18743511;10,01;0,17743511;0,031483218;;;
32,16;10,18743511;10,01;0,17743511;0,031483218;;;
32,18;10,18743511;10,01;0,17743511;0,031483218;;;
32,2;10,18743511;10,01;0,17743511;0,031483218;;;
32,22;10,18743511;10,01;0,17743511;0,031483218;;;
32,24;10,18743511;10,01;0,17743511;0,031483218;;;
32,26;10,18743511;10,01;0,17743511;0,031483218;;;
32,28;10,18743511;10,01;0,17743511;0,031483218;;;
32,3;10,18743511;10,01;0,17743511;0,031483218;;;
32,32;10,18743511;10,01;0,17743511;0,031483218;;;
32,34;10,18743511;10,01;0,17743511;0,031483218;;;
32,36;10,18743511;10,01;0,17743511;0,031483218;;;
32,38;10,18743511;10,01;0,17743511;0,031483218;;;
32,4;10,18743511;10,01;0,17743511;0,031483218;;;
32,42;10,18743511;10,01;0,17743511;0,031483218;;;
32,44;10,18743511;10,01;0,17743511;0,031483218;;;
32,46;10,18743511;10,01;0,17743511;0,031483218;;;
32,48;10,18743511;10,01;0,17743511;0,031483218;;;
32,5;10,18743511;10,01;0,17743511;0,031483218;;;
32,52;10,18743511;10,01;0,17743511;0,031483218;;;
32,54;10,18743511;10,01;0,17743511;0,031483218;;;
32,56;10,18743511;10,01;0,17743511;0,031483218;;;
32,58;10,18743511;10,01;0,17743511;0,031483218;;;
32,6;10,18743511;10,01;0,17743511;0,031483218;;;
32,62;10,18743511;10,01;0,17743511;0,031483218;;;
32,64;10,18743511;10,01;0,17743511;0,031483218;;;
32,66;10,18743511;10,01;0,17743511;0,031483218;;;
32,68;10,18743511;10,01;0,17743511;0,031483218;;;
32,7;10,18743511;10,01;0,17743511;0,031483218;;;
32,72;10,18743511;10,01;0,17743511;0,031483218;;;
32,74;10,18743511;10,01;0,17743511;0,031483218;;;
32,76;10,18743511;10,01;0,17743511;0,031483218;;;
32,78;10,18743511;10,01;0,17743511;0,031483218;;;
32,8;10,18743511;10,01;0,17743511;0,031483218;;;
32,82;10,18743511;10,01;0,17743511;0,031483218;;;
32,84;10,18743511;10,01;0,17743511;0,031483218;;;
32,86;10,18743511;10,01;0,17743511;0,031483218;;;
32,88;10,18743511;10,01;0,17743511;0,031483218;;;
32,9;10,18743511;10,01;0,17743511;0,031483218;;;
32,92;10,18743511;10,01;0,17743511;0,031483218;;;
32,94;10,18743511;10,01;0,17743511;0,031483218;;;
32,96;10,18743511;10,01;0,17743511;0,031483218;;;
32,98;10,18743511;10,01;0,17743511;0,031483218;;;
33;10,18743511;10,01;0,17743511;0,031483218;;;
33,02;10,18743511;10,01;0,17743511;0,031483218;;;
33,04;10,18743511;10,01;0,17743511;0,031483218;;;
33,06;10,18743511;10,01;0,17743511;0,031483218;;;
33,08;10,18743511;10,01;0,17743511;0,031483218;;;
33,1;10,18743511;10,01;0,17743511;0,031483218;;;
33,12;10,18743511;10,01;0,17743511;0,031483218;;;
33,14;10,18743511;10,01;0,17743511;0,031483218;;;
33,16;10,18743511;10,01;0,17743511;0,031483218;;;
33,18;10,18743511;10,01;0,17743511;0,031483218;;;
33,2;10,18743511;10,01;0,17743511;0,031483218;;;
33,22;10,18743511;10,01;0,17743511;0,031483218;;;
33,24;10,18743511;10,01;0,17743511;0,031483218;;;
33,26;10,18743511;10,01;0,17743511;0,031483218;;;
33,28;10,18743511;10,01;0,17743511;0,031483218;;;
33,3;10,18743511;10,01;0,17743511;0,031483218;;;
33,32;10,18743511;10,01;0,17743511;0,031483218;;;
33,34;10,18743511;10,01;0,17743511;0,031483218;;;
33,36;10,18743511;10,01;0,17743511;0,031483218;;;
33,38;10,18743511;10,01;0,17743511;0,031483218;;;
33,4;10,18743511;10,01;0,17743511;0,031483218;;;
33,42;10,18743511;10,01;0,17743511;0,031483218;;;
33,44;10,18743511;10,01;0,17743511;0,031483218;;;
33,46;10,18743511;10,01;0,17743511;0,031483218;;;
33,48;10,18743511;10,01;0,17743511;0,031483218;;;
33,5;10,18743511;10,01;0,17743511;0,031483218;;;
33,52;10,18743511;10,01;0,17743511;0,031483218;;;
33,54;10,18743511;10,01;0,17743511;0,031483218;;;
33,56;10,18743511;10,01;0,17743511;0,031483218;;;
33,58;10,18743511;10,01;0,17743511;0,031483218;;;
33,6;10,18743511;10,01;0,17743511;0,031483218;;;
33,62;10,18743511;10,01;0,17743511;0,031483218;;;
33,64;10,18743511;10,01;0,17743511;0,031483218;;;
33,66;10,18743511;10,01;0,17743511;0,031483218;;;
33,68;10,18743511;10,01;0,17743511;0,031483218;;;
33,7;10,18743511;10,01;0,17743511;0,031483218;;;
33,72;10,18743511;10,01;0,17743511;0,031483218;;;
33,74;10,18743511;10,01;0,17743511;0,031483218;;;
33,76;10,18743511;10,01;0,17743511;0,031483218;;;
33,78;10,18743511;10,01;0,17743511;0,031483218;;;
33,8;10,18743511;10,01;0,17743511;0,031483218;;;
33,82;10,18743511;10,01;0,17743511;0,031483218;;;
33,84;10,18743511;10,01;0,17743511;0,031483218;;;
33,86;10,18743511;10,01;0,17743511;0,031483218;;;
33,88;10,18743511;10,01;0,17743511;0,031483218;;;
33,9;10,18743511;10,01;0,17743511;0,031483218;;;
33,92;10,18743511;10,01;0,17743511;0,031483218;;;
33,94;10,18743511;10,01;0,17743511;0,031483218;;;
33,96;10,18743511;10,01;0,17743511;0,031483218;;;
33,98;10,18743511;10,01;0,17743511;0,031483218;;;
34;10,18743511;10,01;0,17743511;0,031483218;;;
34,02;10,18743511;10,01;0,17743511;0,031483218;;;
34,04;10,18743511;10,01;0,17743511;0,031483218;;;
34,06;10,18743511;10,01;0,17743511;0,031483218;;;
34,08;10,18743511;10,01;0,17743511;0,031483218;;;
34,1;10,18743511;10,01;0,17743511;0,031483218;;;
34,12;10,18743511;10,01;0,17743511;0,031483218;;;
34,14;10,18743511;10,01;0,17743511;0,031483218;;;
34,16;10,18743511;10,01;0,17743511;0,031483218;;;
34,18;10,18743511;10,01;0,17743511;0,031483218;;;
34,2;10,18743511;10,01;0,17743511;0,031483218;;;
34,22;10,18743511;10,01;0,17743511;0,031483218;;;
34,24;10,18743511;10,01;0,17743511;0,031483218;;;
34,26;10,18743511;10,01;0,17743511;0,031483218;;;
34,28;10,18743511;10,01;0,17743511;0,031483218;;;
34,3;10,18743511;10,01;0,17743511;0,031483218;;;
34,32;10,18743511;10,01;0,17743511;0,031483218;;;
34,34;10,18743511;10,01;0,17743511;0,031483218;;;
34,36;10,18743511;10,01;0,17743511;0,031483218;;;
34,38;10,18743511;10,01;0,17743511;0,031483218;;;
34,4;10,18743511;10,01;0,17743511;0,031483218;;;
34,42;10,18743511;10,01;0,17743511;0,031483218;;;
34,44;10,18743511;10,01;0,17743511;0,031483218;;;
34,46;10,18743511;10,01;0,17743511;0,031483218;;;
34,48;10,18743511;10,01;0,17743511;0,031483218;;;
34,5;10,18743511;10,01;0,17743511;0,031483218;;;
34,52;10,18743511;10,01;0,17743511;0,031483218;;;
34,54;10,18743511;10,01;0,17743511;0,031483218;;;
34,56;10,18743511;10,01;0,17743511;0,031483218;;;
34,58;10,18743511;10,01;0,17743511;0,031483218;;;
34,6;10,18743511;10,01;0,17743511;0,031483218;;;
34,62;10,18743511;10,01;0,17743511;0,031483218;;;
34,64;10,18743511;10,01;0,17743511;0,031483218;;;
34,66;10,18743511;10,01;0,17743511;0,031483218;;;
34,68;10,18743511;10,01;0,17743511;0,031483218;;;
34,7;10,18743511;10,01;0,17743511;0,031483218;;;
34,72;10,18743511;10,01;0,17743511;0,031483218;;;
34,74;10,18743511;10,01;0,17743511;0,031483218;;;
34,76;10,18743511;10,01;0,17743511;0,031483218;;;
34,78;10,18743511;10,01;0,17743511;0,031483218;;;
34,8;10,18743511;10,01;0,17743511;0,031483218;;;
34,82;10,18743511;10,01;0,17743511;0,031483218;;;
34,84;10,18743511;10,01;0,17743511;0,031483218;;;
34,86;10,18743511;10,01;0,17743511;0,031483218;;;
34,88;10,18743511;10,01;0,17743511;0,031483218;;;
34,9;10,18743511;10,01;0,17743511;0,031483218;;;
34,92;10,18743511;10,01;0,17743511;0,031483218;;;
34,94;10,18743511;10,01;0,17743511;0,031483218;;;
34,96;10,18743511;10,01;0,17743511;0,031483218;;;
34,98;10,18743511;10,01;0,17743511;0,031483218;;;
35;10,18743511;10,01;0,17743511;0,031483218;;;
35,02;10,18743511;10,01;0,17743511;0,031483218;;;
35,04;10,18743511;10,01;0,17743511;0,031483218;;;
35,06;10,18743511;10,01;0,17743511;0,031483218;;;
35,08;10,18743511;10,01;0,17743511;0,031483218;;;
35,1;10,18743511;10,01;0,17743511;0,031483218;;;
35,12;10,18743511;10,01;0,17743511;0,031483218;;;
35,14;10,18743511;10,01;0,17743511;0,031483218;;;
35,16;10,18743511;10,01;0,17743511;0,031483218;;;
35,18;10,18743511;10,01;0,17743511;0,031483218;;;
35,2;10,18743511;10,01;0,17743511;0,031483218;;;
35,22;10,18743511;10,01;0,17743511;0,031483218;;;
35,24;10,18743511;10,01;0,17743511;0,031483218;;;
35,26;10,18743511;10,01;0,17743511;0,031483218;;;
35,28;10,18743511;10,01;0,17743511;0,031483218;;;
35,3;10,18743511;10,01;0,17743511;0,031483218;;;
35,32;10,18743511;10,01;0,17743511;0,031483218;;;
35,34;10,18743511;10,01;0,17743511;0,031483218;;;
35,36;10,18743511;10,01;0,17743511;0,031483218;;;
35,38;10,18743511;10,01;0,17743511;0,031483218;;;
35,4;10,18743511;10,01;0,17743511;0,031483218;;;
35,42;10,18743511;10,01;0,17743511;0,031483218;;;
35,44;10,18743511;10,01;0,17743511;0,031483218;;;
35,46;10,18743511;10,01;0,17743511;0,031483218;;;
35,48;10,18743511;10,01;0,17743511;0,031483218;;;
35,5;10,18743511;10,01;0,17743511;0,031483218;;;
35,52;10,18743511;10,01;0,17743511;0,031483218;;;
35,54;10,18743511;10,01;0,17743511;0,031483218;;;
35,56;10,18743511;10,01;0,17743511;0,031483218;;;
35,58;10,18743511;10,01;0,17743511;0,031483218;;;
35,6;10,18743511;10,01;0,17743511;0,031483218;;;
35,62;10,18743511;10,01;0,17743511;0,031483218;;;
35,64;10,18743511;10,01;0,17743511;0,031483218;;;
35,66;10,18743511;10,01;0,17743511;0,031483218;;;
35,68;10,18743511;10,01;0,17743511;0,031483218;;;
35,7;10,18743511;10,01;0,17743511;0,031483218;;;
35,72;10,18743511;10,01;0,17743511;0,031483218;;;
35,74;10,18743511;10,01;0,17743511;0,031483218;;;
35,76;10,18743511;10,01;0,17743511;0,031483218;;;
35,78;10,18743511;10,01;0,17743511;0,031483218;;;
35,8;10,18743511;10,01;0,17743511;0,031483218;;;
35,82;10,18743511;10,01;0,17743511;0,031483218;;;
35,84;10,18743511;10,01;0,17743511;0,031483218;;;
35,86;10,18743511;10,01;0,17743511;0,031483218;;;
35,88;10,18743511;10,01;0,17743511;0,031483218;;;
35,9;10,18743511;10,01;0,17743511;0,031483218;;;
35,92;10,18743511;10,01;0,17743511;0,031483218;;;
35,94;10,18743511;10,01;0,17743511;0,031483218;;;
35,96;10,18743511;10,01;0,17743511;0,031483218;;;
35,98;10,18743511;10,01;0,17743511;0,031483218;;;
36;10,18743511;10,01;0,17743511;0,031483218;;;
36,02;10,18743511;10,01;0,17743511;0,031483218;;;
36,04;10,18743511;10,01;0,17743511;0,031483218;;;
36,06;10,18743511;10,01;0,17743511;0,031483218;;;
36,08;10,18743511;10,01;0,17743511;0,031483218;;;
36,1;10,18743511;10,01;0,17743511;0,031483218;;;
36,12;10,18743511;10,01;0,17743511;0,031483218;;;
36,14;10,18743511;10,01;0,17743511;0,031483218;;;
36,16;10,18743511;10,01;0,17743511;0,031483218;;;
36,18;10,18743511;10,01;0,17743511;0,031483218;;;
36,2;10,18743511;10,01;0,17743511;0,031483218;;;
36,22;10,18743511;10,01;0,17743511;0,031483218;;;
36,24;10,18743511;10,01;0,17743511;0,031483218;;;
36,26;10,18743511;10,01;0,17743511;0,031483218;;;
36,28;10,18743511;10,01;0,17743511;0,031483218;;;
36,3;10,18743511;10,01;0,17743511;0,031483218;;;
36,32;10,18743511;10,01;0,17743511;0,031483218;;;
36,34;10,18743511;10,01;0,17743511;0,031483218;;;
36,36;10,18743511;10,01;0,17743511;0,031483218;;;
36,38;10,18743511;10,01;0,17743511;0,031483218;;;
36,4;10,18743511;10,01;0,17743511;0,031483218;;;
36,42;10,18743511;10,01;0,17743511;0,031483218;;;
36,44;10,18743511;10,01;0,17743511;0,031483218;;;
36,46;10,18743511;10,01;0,17743511;0,031483218;;;
36,48;10,18743511;10,01;0,17743511;0,031483218;;;
36,5;10,18743511;10,01;0,17743511;0,031483218;;;
36,52;10,18743511;10,01;0,17743511;0,031483218;;;
36,54;10,18743511;10,01;0,17743511;0,031483218;;;
36,56;10,18743511;10,01;0,17743511;0,031483218;;;
36,58;10,18743511;10,01;0,17743511;0,031483218;;;
36,6;10,18743511;10,01;0,17743511;0,031483218;;;
36,62;10,18743511;10,01;0,17743511;0,031483218;;;
36,64;10,18743511;10,01;0,17743511;0,031483218;;;
36,66;10,18743511;10,01;0,17743511;0,031483218;;;
36,68;10,18743511;10,01;0,17743511;0,031483218;;;
36,7;10,18743511;10,01;0,17743511;0,031483218;;;
36,72;10,18743511;10,01;0,17743511;0,031483218;;;
36,74;10,18743511;10,01;0,17743511;0,031483218;;;
36,76;10,18743511;10,01;0,17743511;0,031483218;;;
36,78;10,18743511;10,01;0,17743511;0,031483218;;;
36,8;10,18743511;10,01;0,17743511;0,031483218;;;
36,82;10,18743511;10,01;0,17743511;0,031483218;;;
36,84;10,18743511;10,01;0,17743511;0,031483218;;;
36,86;10,18743511;10,01;0,17743511;0,031483218;;;
36,88;10,18743511;10,01;0,17743511;0,031483218;;;
36,9;10,18743511;10,01;0,17743511;0,031483218;;;
36,92;10,18743511;10,01;0,17743511;0,031483218;;;
36,94;10,18743511;10,01;0,17743511;0,031483218;;;
36,96;10,18743511;10,01;0,17743511;0,031483218;;;
36,98;10,18743511;10,01;0,17743511;0,031483218;;;
37;10,18743511;10,01;0,17743511;0,031483218;;;
37,02;10,18743511;10,01;0,17743511;0,031483218;;;
37,04;10,18743511;10,01;0,17743511;0,031483218;;;
37,06;10,18743511;10,01;0,17743511;0,031483218;;;
37,08;10,18743511;10,01;0,17743511;0,031483218;;;
37,1;10,18743511;10,01;0,17743511;0,031483218;;;
37,12;10,18743511;10,01;0,17743511;0,031483218;;;
